sell_order,case_id,type,size2,size1,size0,eva_price,tumbon,aumper,province,deed_number,pay_down,sell_table,status,max_price,announce_date,img,link,page,lat,lon,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,timestamp
20 - 4,ผบE.241/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,40.4,3252600.0,เทพกระษัตรี,ถลาง,ภูเก็ต,54127,250000.0,"{'1': {'date': '21/03/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '2': {'date': '11/04/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '3': {'date': '02/05/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '4': {'date': '23/05/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '5': {'date': '13/06/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '6': {'date': '04/07/2567', 'sta': 'งดขายในนัดที่เหลือ'}}",ปลอดการจำนอง,3252600.0,22-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/26/54127p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/26/54127j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.241&law_suit_year=2565&deed_no=54127&addrno=185/191,11/3,8.02212832,98.32344486,20240704.0,งดขายในนัดที่เหลือ,"['20240321', '20240411', '20240502', '20240523', '20240613', '20240704']",6.0,0.0,3252600.0,https://asset.led.go.th/PPKPicture/2566/12-2566/26/54127p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/26/54127j.jpg,2024-06-16
20 - 5,ผบE.241/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,40.7,3258450.0,เทพกระษัตรี,ถลาง,ภูเก็ต,54034,250000.0,"{'1': {'date': '21/03/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '2': {'date': '11/04/2567', 'sta': 'งดขาย'}, '3': {'date': '02/05/2567', 'sta': 'งดขาย'}, '4': {'date': '23/05/2567', 'sta': 'งดขาย'}, '5': {'date': '13/06/2567', 'sta': 'งดขาย'}, '6': {'date': '04/07/2567', 'sta': 'งดขาย'}}",ปลอดการจำนอง,3258450.0,22-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/26/54034p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/26/54034j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.241&law_suit_year=2565&deed_no=54034&addrno=185/208,12/3,8.02177651,98.323323,20240704.0,งดขาย,"['20240321', '20240411', '20240502', '20240523', '20240613', '20240704']",6.0,0.0,3258450.0,https://asset.led.go.th/PPKPicture/2566/12-2566/26/54034p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/26/54034j.jpg,2024-06-16
20 - 6,ผบE.241/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,40.4,3252600.0,เทพกระษัตรี,ถลาง,ภูเก็ต,54035,250000.0,"{'1': {'date': '21/03/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '2': {'date': '11/04/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '3': {'date': '02/05/2567', 'sta': 'งดขาย'}, '4': {'date': '23/05/2567', 'sta': 'งดขาย'}, '5': {'date': '13/06/2567', 'sta': 'งดขาย'}, '6': {'date': '04/07/2567', 'sta': 'งดขาย'}}",ปลอดการจำนอง,3252600.0,22-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/26/54035p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/26/54035j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.241&law_suit_year=2565&deed_no=54035&addrno=185/209,13/3,8.02169542,98.32333198,20240704.0,งดขาย,"['20240321', '20240411', '20240502', '20240523', '20240613', '20240704']",6.0,0.0,3252600.0,https://asset.led.go.th/PPKPicture/2566/12-2566/26/54035p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/26/54035j.jpg,2024-06-16
20 - 7,ผบE.241/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,40.4,3252600.0,เทพกระษัตรี,ถลาง,ภูเก็ต,54036,250000.0,"{'1': {'date': '21/03/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '2': {'date': '11/04/2567', 'sta': 'งดขาย'}, '3': {'date': '02/05/2567', 'sta': 'งดขาย'}, '4': {'date': '23/05/2567', 'sta': 'งดขาย'}, '5': {'date': '13/06/2567', 'sta': 'งดขาย'}, '6': {'date': '04/07/2567', 'sta': 'งดขาย'}}",ปลอดการจำนอง,3252600.0,22-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/26/54036p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/26/54036j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.241&law_suit_year=2565&deed_no=54036&addrno=185/193,14/3,8.02204056,98.32345766,20240704.0,งดขาย,"['20240321', '20240411', '20240502', '20240523', '20240613', '20240704']",6.0,0.0,3252600.0,https://asset.led.go.th/PPKPicture/2566/12-2566/26/54036p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/26/54036j.jpg,2024-06-16
20 - 8,ผบE.241/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,40.3,3250650.0,เทพกระษัตรี,ถลาง,ภูเก็ต,54037,250000.0,"{'1': {'date': '21/03/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '2': {'date': '11/04/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '3': {'date': '02/05/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '4': {'date': '23/05/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '5': {'date': '13/06/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '6': {'date': '04/07/2567', 'sta': 'งดขายในนัดที่เหลือ'}}",ปลอดการจำนอง,3250650.0,22-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/26/54037p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/26/54037j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.241&law_suit_year=2565&deed_no=54037&addrno=185/194,15/3,8.02195579,98.32346737,20240704.0,งดขายในนัดที่เหลือ,"['20240321', '20240411', '20240502', '20240523', '20240613', '20240704']",6.0,0.0,3250650.0,https://asset.led.go.th/PPKPicture/2566/12-2566/26/54037p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/26/54037j.jpg,2024-06-16
21 - 1,ผบE.275/2566,ห้องชุด,0,0,33.2,1245000.0,รัษฎา,เมืองภูเก็ต,ภูเก็ต,21380,150000.0,"{'1': {'date': '21/03/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '11/04/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '02/05/2567', 'sta': 'ขายได้'}, '4': {'date': '23/05/2567', 'sta': 'ขายได้'}, '5': {'date': '13/06/2567', 'sta': 'ขายได้'}, '6': {'date': '04/07/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,1245000.0,22-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/26/c6-91p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/26/c6-91j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.275&law_suit_year=2566&deed_no=21380&addrno=6/91,16/3,7.90875921,98.39365166,20240704.0,ขายได้,"['20240321', '20240411', '20240502', '20240523', '20240613', '20240704']",6.0,2.0,996000.0,https://asset.led.go.th/PPKPicture/2566/12-2566/26/c6-91p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/26/c6-91j.jpg,2024-06-16
21 - 1,ผบE.881/2566,ห้องชุด,0,0,35.6,1246000.0,กะทู้,กะทู้,ภูเก็ต,8075,150000.0,"{'1': {'date': '20/06/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '2': {'date': '11/07/2567', 'sta': 'งดขาย'}, '3': {'date': '01/08/2567', 'sta': 'งดขาย'}, '4': {'date': '22/08/2567', 'sta': 'งดขาย'}, '5': {'date': '12/09/2567', 'sta': 'งดขาย'}, '6': {'date': '03/10/2567', 'sta': 'งดขาย'}}",ปลอดการจำนอง,1246000.0,22-04-2567,"['https://asset.led.go.th/PPKPicture/2567/03-2567/18/c94-130p.jpg', 'https://asset.led.go.th/PPKPicture/2567/03-2567/18/c94-130j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.881&law_suit_year=2566&deed_no=8075&addrno=94/130,17/3,7.89858325,98.34935717,20240620.0,งดขายในนัดที่เหลือ,"['20240620', '20240711', '20240801', '20240822', '20240912', '20241003']",1.0,0.0,1246000.0,https://asset.led.go.th/PPKPicture/2567/03-2567/18/c94-130p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/18/c94-130j.jpg,2024-06-16
21 - 1,ผบE.360/2564,ห้องชุด,0,0,32.72,359920.0,รัษฎา,เมืองภูเก็ต,ภูเก็ต,"105123,105125",25000.0,"{'1': {'date': '25/04/2567', 'sta': 'ขายได้'}, '2': {'date': '16/05/2567', 'sta': 'ขายได้'}, '3': {'date': '06/06/2567', 'sta': 'ขายได้'}, '4': {'date': '27/06/2567', 'sta': 'ขายได้'}, '5': {'date': '18/07/2567', 'sta': 'ขายได้'}, '6': {'date': '08/08/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,359920.0,27-02-2567,"['https://asset.led.go.th/PPKPicture/2567/01-2567/09/c88-1430p.jpg', 'https://asset.led.go.th/PPKPicture/2567/01-2567/09/c88-1430j.jpg']","https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.360&law_suit_year=2564&deed_no=105123,105125&addrno=88/1430",18/3,7.89949263,98.41206066,20240627.0,ขายได้,"['20240425', '20240516', '20240606', '20240627', '20240718', '20240808']",4.0,0.0,359920.0,https://asset.led.go.th/PPKPicture/2567/01-2567/09/c88-1430p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/09/c88-1430j.jpg,2024-06-16
21 - 1,ผบE.208/2566,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,28.1,1367550.0,วิชิต,เมืองภูเก็ต,ภูเก็ต,95249,25000.0,"{'1': {'date': '18/05/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '2': {'date': '06/06/2567', 'sta': 'งดขาย'}, '3': {'date': '27/06/2567', 'sta': 'งดขาย'}, '4': {'date': '18/07/2567', 'sta': 'งดขาย'}, '5': {'date': '08/08/2567', 'sta': 'งดขาย'}, '6': {'date': '29/08/2567', 'sta': 'งดขาย'}}",การจำนองติดไป,1367550.0,18-03-2567,"['https://asset.led.go.th/PPKPicture/2567/02-2567/20/95249p.jpg', 'https://asset.led.go.th/PPKPicture/2567/02-2567/20/95249j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.208&law_suit_year=2566&deed_no=95249&addrno=109/312,19/3,7.86287472,98.39189549,20240627.0,งดขาย,"['20240518', '20240606', '20240627', '20240718', '20240808', '20240829']",3.0,0.0,1367550.0,https://asset.led.go.th/PPKPicture/2567/02-2567/20/95249p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/20/95249j.jpg,2024-06-16
21 - 1,มE.2/2565,ห้องชุด,0,0,114.75,5106375.0,ราไวย์,เมืองภูเก็ต,ภูเก็ต,23224,500000.0,"{'1': {'date': '25/07/2567', 'sta': '-'}, '2': {'date': '15/08/2567', 'sta': '-'}, '3': {'date': '05/09/2567', 'sta': '-'}, '4': {'date': '26/09/2567', 'sta': '-'}, '5': {'date': '17/10/2567', 'sta': '-'}, '6': {'date': '07/11/2567', 'sta': '-'}}",ปลอดการจำนอง,5106375.0,27-05-2567,"['https://asset.led.go.th/PPKPicture/2567/04-2567/10/c15-10p.jpg', 'https://asset.led.go.th/PPKPicture/2567/04-2567/10/c15-10j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1E.2&law_suit_year=2565&deed_no=23224&addrno=15/10,20/3,7.79333554,98.32250919,20240725.0,-,"['20240725', '20240815', '20240905', '20240926', '20241017', '20241107']",1.0,0.0,5106375.0,https://asset.led.go.th/PPKPicture/2567/04-2567/10/c15-10p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/10/c15-10j.jpg,2024-06-16
