sell_order,case_id,deed_number,type,size0,size1,size2,tumbon,aumper,province,pay_down,status,max_price,timestamp,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,imgGP0,imgGP1,link
44 - 1,ผบE.3679/2565,22273,ที่ดินว่างเปล่า,43,2,0,บางระกำ,นครชัยศรี,นครปฐม,25000,ปลอดการจำนอง,364500,2024-06-03,20240612,-,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,3,255149,https://asset.led.go.th/PPKPicture/2566/11-2566/29/22273p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/29/22273j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.3679&law_suit_year=2565&deed_no=22273&addrno=-
44 - 1,ผบE.368/2564,44992,ที่ดินพร้อมสิ่งปลูกสร้าง,52.7,1,0,กำแพงแสน,กำแพงแสน,นครปฐม,50000,ปลอดการจำนอง,992120,2024-06-03,20240717,-,"['20240717', '20240807', '20240828', '20240918', '20241009', '20241030']",1,0,992120,https://asset.led.go.th/PPKPicture/2567/04-2567/30/44992p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/44992j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.368&law_suit_year=2564&deed_no=44992&addrno=55/1,%20%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9"
44 - 1,มย.70/2563,3441,ที่ดินว่างเปล่า,44,0,29,บางเลน,บางเลน(บางปลา),นครปฐม(นครไชยศรี),250000,ปลอดภาระผูกพัน,4500000,2024-06-03,20240612,-,"['20240612', '20240703', '20240724', '20240814', '20240904', '20240925']",1,0,4500000,https://asset.led.go.th/PPKPicture/2567/03-2567/27/3441p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/27/3441j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.70&law_suit_year=2563&deed_no=3441&addrno=-
44 - 1,ผบ.412/2559,62161,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,ลานตากฟ้า,นครชัยศรี,นครปฐม,150000,ปลอดการจำนอง,1033740,2024-06-03,20240605,งดขาย,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1033740,https://asset.led.go.th/PPKPicture/2567/01-2567/30/62161p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/62161j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.412&law_suit_year=2559&deed_no=62161&addrno=61/653
44 - 1,ผบE.4792/2565,112601,ที่ดินพร้อมสิ่งปลูกสร้าง,18.1,0,0,กระทุ่มล้ม,สามพราน,นครปฐม,5000,การจำนองติดไป,1014662,2024-06-03,20240619,ถอนการยึด,"['20240330', '20240417', '20240508', '20240529', '20240619', '20240710']",5,0,1014662,https://asset.led.go.th/PPKPicture/2566/12-2566/26/112601p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/26/112601j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.4792&law_suit_year=2565&deed_no=112601&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,48/326"
44 - 1,ผบ.1098/2558,17241,ที่ดินว่างเปล่า,87,1,4,ทุ่งลูกนก,กำแพงแสน,นครปฐม,25000,ปลอดภาระผูกพัน,339530,2024-06-03,20240619,ถอนการยึด,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,339530,https://asset.led.go.th/PPKPicture/2567/02-2567/29/17241p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/17241j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1098&law_suit_year=2558&deed_no=17241&addrno=-
45 - 1,ผบ.628/2565,66365,ที่ดินพร้อมสิ่งปลูกสร้าง,22.4,0,0,นิลเพชร,บางเลน,นครปฐม,25000,ปลอดการจำนอง,435910,2024-06-03,20240612,ขายได้,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,3,305137,https://asset.led.go.th/PPKPicture/2566/11-2566/29/66365p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/29/66365j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.628&law_suit_year=2565&deed_no=66365&addrno=555/224
45 - 1,มยE.56/2565,49601,ที่ดินพร้อมสิ่งปลูกสร้าง,39.9,0,0,ศาลายา,พุทธมณฑล,นครปฐม,150000,การจำนองติดไป,2552950,2024-06-03,20240717,ถอนการยึด,"['20240717', '20240807', '20240828', '20240918', '20241009', '20241030']",1,0,2552950,https://asset.led.go.th/PPKPicture/2567/04-2567/30/49601p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/49601j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2E.56&law_suit_year=2565&deed_no=49601&addrno=199/199
45 - 1,มย.89/2564,6669,ที่ดินพร้อมสิ่งปลูกสร้าง,31,1,0,มหาสวัสดิ์,พุทธมณฑล,นครปฐม,150000,ปลอดการจำนอง,1857680,2024-06-03,20240605,งดขาย,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1857680,https://asset.led.go.th/PPKPicture/2567/01-2567/30/6669p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/6669j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.89&law_suit_year=2564&deed_no=6669&addrno=5/8%20%CB%C1%D9%E8%203
45 - 1,ผบ.611/2556,10119,ที่ดินพร้อมสิ่งปลูกสร้าง,24,0,5,ลำพยา,เมืองนครปฐม,นครปฐม,1000000,ปลอดการจำนอง,18925790,2024-06-03,20240612,-,"['20240612', '20240703', '20240724', '20240814', '20240904', '20240925']",1,0,18925790,https://asset.led.go.th/PPKPicture/2567/03-2567/27/10119p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/27/10119j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.611&law_suit_year=2556&deed_no=10119&addrno=27,%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9"
45 - 1,มย.83/2566,46076,ที่ดินพร้อมสิ่งปลูกสร้าง,28.1,0,0,หนองดินแดง,เมืองนครปฐม,นครปฐม,50000,ปลอดการจำนอง,516140,2024-06-03,20240619,-,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,1,464526,https://asset.led.go.th/PPKPicture/2567/02-2567/29/46076p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/46076j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.83&law_suit_year=2566&deed_no=46076&addrno=89/1
45 - 1,ผบ.611/2556,75966,ที่ดินพร้อมสิ่งปลูกสร้าง,47,2,2,ลำพยา,เมืองนครปฐม,นครปฐม,1000000,ปลอดการจำนอง,18925790,2024-06-03,20240612,-,"['20240612', '20240703', '20240724', '20240814', '20240904', '20240925']",1,0,18925790,https://asset.led.go.th/PPKPicture/2567/03-2567/27/10119p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/27/10119j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.611&law_suit_year=2556&deed_no=75966&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
45 - 1,มย.89/2564,6000,ที่ดินพร้อมสิ่งปลูกสร้าง,29,0,0,มหาสวัสดิ์,พุทธมณฑล,นครปฐม,150000,ปลอดการจำนอง,1857680,2024-06-03,20240605,งดขาย,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1857680,https://asset.led.go.th/PPKPicture/2567/01-2567/30/6669p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/6669j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.89&law_suit_year=2564&deed_no=6000&addrno=5/8%20%CB%C1%D9%E8%203
45 - 2,มย.89/2564,51340,ที่ดินพร้อมสิ่งปลูกสร้าง,72,1,0,มหาสวัสดิ์,พุทธมณฑล,นครปฐม,150000,ปลอดภาระผูกพัน,1253000,2024-06-03,20240605,ขายได้,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1253000,https://asset.led.go.th/PPKPicture/2567/01-2567/30/51340p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/51340j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.89&law_suit_year=2564&deed_no=51340&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
46 - 1,ผบE.1353/2565,112515,ที่ดินพร้อมสิ่งปลูกสร้าง,16,0,0,กระทุ่มล้ม,สามพราน,นครปฐม,150000,ปลอดการจำนอง,1157711,2024-06-03,20240612,ขายได้,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,2,926168,https://asset.led.go.th/PPKPicture/2566/11-2566/29/112515p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/29/112515j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1353&law_suit_year=2565&deed_no=112515&addrno=48/240
46 - 1,ผบE.913/2566,56094,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,0,รางพิกุล,กำแพงแสน,นครปฐม,5000,การจำนองติดไป,966400,2024-06-03,20240717,-,"['20240717', '20240807', '20240828', '20240918', '20241009', '20241030']",1,0,966400,https://asset.led.go.th/PPKPicture/2567/04-2567/30/56094p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/56094j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.913&law_suit_year=2566&deed_no=56094&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
46 - 1,ยชพ.216/2564,25456,ที่ดินว่างเปล่า,60,1,3,หนองงูเหลือม,เมืองนครปฐม,นครปฐม,150000,ปลอดภาระผูกพัน,2380000,2024-06-03,20240612,-,"['20240612', '20240703', '20240724', '20240814', '20240904', '20240925']",1,0,2380000,https://asset.led.go.th/PPKPicture/2567/03-2567/27/25456p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/27/25456j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C2%AA%BE.216&law_suit_year=2564&deed_no=25456&addrno=-
46 - 1,ผบ.14482/2561,71817,ที่ดินว่างเปล่า,0,1,0,ห้วยขวาง,กำแพงแสน,นครปฐม,5000,ปลอดภาระผูกพัน,80000,2024-06-03,20240619,ถอนการยึด,"['20240330', '20240417', '20240508', '20240529', '20240619', '20240710']",5,0,80000,https://asset.led.go.th/PPKPicture/2566/12-2566/26/71817p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/26/71817j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.14482&law_suit_year=2561&deed_no=71817&addrno=-
46 - 1,ผบ.593/2560,62292,ที่ดินพร้อมสิ่งปลูกสร้าง,22,0,0,อ้อมใหญ่,สามพราน,นครปฐม,150000,ปลอดภาระผูกพัน,1629680,2024-06-03,20240605,ถอนการยึด,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1629680,https://asset.led.go.th/PPKPicture/2567/01-2567/30/62292p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/62292j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.593&law_suit_year=2560&deed_no=62292&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
46 - 1,ผบ.1162/2564,117512,ที่ดินพร้อมสิ่งปลูกสร้าง,75,0,0,ยายชา,สามพราน,นครปฐม,150000,ปลอดการจำนอง,1776364,2024-06-03,20240619,-,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,1,1598727,https://asset.led.go.th/PPKPicture/2567/02-2567/29/117512p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/117512j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1162&law_suit_year=2564&deed_no=117512&addrno=99/2
46 - 1,ผบ.593/2560,62293,ที่ดินพร้อมสิ่งปลูกสร้าง,22,0,0,อ้อมใหญ่,สามพราน,นครปฐม,150000,ปลอดภาระผูกพัน,1629680,2024-06-03,20240605,ถอนการยึด,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1629680,https://asset.led.go.th/PPKPicture/2567/01-2567/30/62292p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/62292j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.593&law_suit_year=2560&deed_no=62293&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
46 - 1,ผบ.593/2560,62294,ที่ดินพร้อมสิ่งปลูกสร้าง,22,0,0,อ้อมใหญ่,สามพราน,นครปฐม,150000,ปลอดภาระผูกพัน,1629680,2024-06-03,20240605,ถอนการยึด,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1629680,https://asset.led.go.th/PPKPicture/2567/01-2567/30/62292p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/62292j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.593&law_suit_year=2560&deed_no=62294&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
46 - 1,ผบ.593/2560,62295,ที่ดินพร้อมสิ่งปลูกสร้าง,22,0,0,อ้อมใหญ่,สามพราน,นครปฐม,150000,ปลอดภาระผูกพัน,1629680,2024-06-03,20240605,ถอนการยึด,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,1629680,https://asset.led.go.th/PPKPicture/2567/01-2567/30/62292p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/62292j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.593&law_suit_year=2560&deed_no=62295&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
47 - 1,มย.33/2564,34940,ที่ดินพร้อมสิ่งปลูกสร้าง,13,3,0,กระตีบ,กำแพงแสน,นครปฐม,150000,ปลอดการจำนอง,2382937,2024-06-03,20240605,งดขายในนัดที่เหลือ,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,2382937,https://asset.led.go.th/PPKPicture/2567/01-2567/30/34940p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/34940j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.33&law_suit_year=2564&deed_no=34940&addrno=89%20,89"
47 - 1,ผบ.2855/2552,103611,ที่ดินพร้อมสิ่งปลูกสร้าง,24,0,0,กระทุ่มล้ม,สามพราน,นครปฐม,150000,ปลอดการจำนอง,1632000,2024-06-03,20240717,-,"['20240717', '20240807', '20240828', '20240918', '20241009', '20241030']",1,0,1632000,https://asset.led.go.th/PPKPicture/2567/04-2567/30/103611p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/103611j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2855&law_suit_year=2552&deed_no=103611&addrno=299/60
47 - 1,ผบE.435/2564,49079,ที่ดินพร้อมสิ่งปลูกสร้าง,20.7,0,0,ศาลายา,พุทธมณฑล,นครปฐม,150000,ปลอดการจำนอง,1343250,2024-06-03,20240619,ขายได้,"['20240330', '20240417', '20240508', '20240529', '20240619', '20240710']",5,0,1343250,https://asset.led.go.th/PPKPicture/2566/12-2566/26/49079p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/26/49079j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.435&law_suit_year=2564&deed_no=49079&addrno=198/385
47 - 1,มย.33/2564,54923,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,1,กระตีบ,กำแพงแสน,นครปฐม,150000,ปลอดการจำนอง,2382937,2024-06-03,20240605,งดขายในนัดที่เหลือ,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,2382937,https://asset.led.go.th/newbid-old/img/null_aSset_pic.jpg,,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.33&law_suit_year=2564&deed_no=54923&addrno=89%20,89"
47 - 1,มย.3/2564,17348,ที่ดินพร้อมสิ่งปลูกสร้าง,91,0,0,ธรรมศาลา,เมืองนครปฐม (พระปฐมเจดีย์),นครปฐม (นครชัยศรี),5000000,ปลอดการจำนอง,55124300,2024-06-03,20240612,-,"['20240612', '20240703', '20240724', '20240814', '20240904', '20240925']",1,0,55124300,https://asset.led.go.th/PPKPicture/2567/03-2567/27/17348p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/27/17348j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.3&law_suit_year=2564&deed_no=17348&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
47 - 1,ผบE.1260/2565,122692,ที่ดินพร้อมสิ่งปลูกสร้าง,52.1,1,0,นครปฐม,เมืองนครปฐม,นครปฐม,500000,การจำนองติดไป,8254858,2024-06-03,20240612,ถอนการยึด,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,0,8254858,https://asset.led.go.th/PPKPicture/2566/11-2566/29/122692p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/29/122692j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1260&law_suit_year=2565&deed_no=122692&addrno=21
47 - 1,ผบE.3166/2566,55358,ที่ดินพร้อมสิ่งปลูกสร้าง,50.3,0,0,ท่าตำหนัก,นครชัยศรี,นครปฐม,10000,การจำนองติดไป,1183732,2024-06-03,20240619,ถอนการยึด,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,1183732,https://asset.led.go.th/PPKPicture/2567/02-2567/29/55358p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/55358j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.3166&law_suit_year=2566&deed_no=55358&addrno=71/78
47 - 1,ผบE.1260/2565,131799,ที่ดินว่างเปล่า,58.4,1,1,นครปฐม,เมืองนครปฐม,นครปฐม,500000,การจำนองติดไป,8254858,2024-06-03,20240612,ถอนการยึด,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,0,8254858,https://asset.led.go.th/PPKPicture/2566/11-2566/29/122692p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/29/122692j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1260&law_suit_year=2565&deed_no=131799&addrno=-
47 - 1,มย.3/2564,3621,ที่ดินพร้อมสิ่งปลูกสร้าง,64,0,5,ธรรมศาลา,พระปฐมเจดีย์,นครชัยศรี,5000000,ปลอดการจำนอง,55124300,2024-06-03,20240612,-,"['20240612', '20240703', '20240724', '20240814', '20240904', '20240925']",1,0,55124300,https://asset.led.go.th/PPKPicture/2567/03-2567/27/3621p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/27/3621j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.3&law_suit_year=2564&deed_no=3621&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
47 - 1,ผบE.1260/2565,125763,ที่ดินพร้อมสิ่งปลูกสร้าง,79.4,3,0,นครปฐม,เมืองนครปฐม,นครปฐม,500000,การจำนองติดไป,8254858,2024-06-03,20240612,ถอนการยึด,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,0,8254858,https://asset.led.go.th/PPKPicture/2566/11-2566/29/122692p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/29/122692j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1260&law_suit_year=2565&deed_no=125763&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
47 - 1,ผบE.1260/2565,103032,ที่ดินพร้อมสิ่งปลูกสร้าง,37.4,3,0,นครปฐม,เมืองนครปฐม,นครปฐม,500000,การจำนองติดไป,8254858,2024-06-03,20240612,ถอนการยึด,"['20240228', '20240320', '20240410', '20240501', '20240521', '20240612']",6,0,8254858,https://asset.led.go.th/PPKPicture/2566/11-2566/29/122692p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/29/122692j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1260&law_suit_year=2565&deed_no=103032&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
48 - 1,ผบE.1134/2566,49081,ที่ดินพร้อมสิ่งปลูกสร้าง,20.7,0,0,ศาลายา,พุทธมณฑล,นครปฐม,150000,ปลอดการจำนอง,1294162,2024-06-03,20240612,-,"['20240612', '20240703', '20240724', '20240814', '20240904', '20240925']",1,0,1294162,https://asset.led.go.th/PPKPicture/2567/03-2567/27/49081p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/27/49081j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1134&law_suit_year=2566&deed_no=49081&addrno=198/383
48 - 1,พ.2368/2563,103803,ที่ดินพร้อมสิ่งปลูกสร้าง,39,0,0,บางกระทึก,สามพราน,นครปฐม,500000,ปลอดการจำนอง,7809650,2024-06-03,20240605,-,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,7809650,https://asset.led.go.th/PPKPicture/2567/01-2567/30/103803p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/103803j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.2368&law_suit_year=2563&deed_no=103803&addrno=40/75,40/76"
48 - 1,ผบE.3938/2566,56260,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,0,บางไทรป่า,บางเลน,นครปฐม,25000,ปลอดภาระผูกพัน,259675,2024-06-03,20240619,งดขาย,"['20240529', '20240619', '20240710', '20240731', '20240821', '20240911']",2,0,259675,https://asset.led.go.th/PPKPicture/2567/02-2567/29/56260p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/56260j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.3938&law_suit_year=2566&deed_no=56260&addrno=75
48 - 1,ผบ.908/2565,110130,ที่ดินพร้อมสิ่งปลูกสร้าง,34,0,0,ลำพยา,เมืองนครปฐม,นครปฐม,150000,ปลอดการจำนอง,1211200,2024-06-03,20240717,-,"['20240717', '20240807', '20240828', '20240918', '20241009', '20241030']",1,0,1211200,https://asset.led.go.th/PPKPicture/2567/04-2567/30/110130p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/110130j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.908&law_suit_year=2565&deed_no=110130&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
48 - 1,ผบE.3095/2565,69434,ที่ดินว่างเปล่า,15,2,1,ห้วยหมอนทอง,กำแพงแสน,นครปฐม,5000,การจำนองติดไป,159900,2024-06-03,20240619,ถอนการยึด,"['20240330', '20240417', '20240508', '20240529', '20240619', '20240710']",5,0,159900,https://asset.led.go.th/PPKPicture/2566/12-2566/26/69434p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/26/69434j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.3095&law_suit_year=2565&deed_no=69434&addrno=-
48 - 1,ผบ.908/2565,110131,ที่ดินพร้อมสิ่งปลูกสร้าง,34,0,0,ลำพยา,เมืองนครปฐม,นครปฐม,150000,ปลอดการจำนอง,1211200,2024-06-03,20240717,-,"['20240717', '20240807', '20240828', '20240918', '20241009', '20241030']",1,0,1211200,https://asset.led.go.th/PPKPicture/2567/04-2567/30/110131p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/110131j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.908&law_suit_year=2565&deed_no=110131&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
48 - 1,พ.2368/2563,103804,ที่ดินพร้อมสิ่งปลูกสร้าง,40,0,0,บางกระทึก,สามพราน,นครปฐม,500000,ปลอดการจำนอง,7809650,2024-06-03,20240605,-,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,7809650,https://asset.led.go.th/PPKPicture/2567/01-2567/30/103803p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/103803j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.2368&law_suit_year=2563&deed_no=103804&addrno=40/75,40/76"
49 - 1,ยชพ.312/2566,110617,ที่ดินพร้อมสิ่งปลูกสร้าง,99.5,0,0,บางกระทึก,สามพราน,นครปฐม,50000,การจำนองติดไป,3958412,2024-06-03,20240612,งดขาย,"['20240612', '20240703', '20240724', '20240814', '20240904', '20240925']",1,0,3958412,https://asset.led.go.th/PPKPicture/2567/03-2567/27/110617p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/27/110617j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C2%AA%BE.312&law_suit_year=2566&deed_no=110617&addrno=90/185
49 - 1,ผบ.2715/2559,24833,ที่ดินพร้อมสิ่งปลูกสร้าง,10.8,1,0,ห้วยพระ,ดอนตูม,นครปฐม,25000,ปลอดภาระผูกพัน,355380,2024-06-03,20240605,ถอนการยึด,"['20240424', '20240515', '20240605', '20240626', '20240717', '20240807']",3,0,355380,https://asset.led.go.th/PPKPicture/2567/01-2567/30/24833p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/30/24833j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2715&law_suit_year=2559&deed_no=24833&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
49 - 1,ผบE.643/2563,91112,ที่ดินพร้อมสิ่งปลูกสร้าง,17.9,0,0,กระทุ่มล้ม,สามพราน,นครปฐม,150000,ปลอดการจำนอง,1227525,2024-06-03,20240717,-,"['20240717', '20240807', '20240828', '20240918', '20241009', '20241030']",1,0,1227525,https://asset.led.go.th/PPKPicture/2567/04-2567/30/91112p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/30/91112j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.643&law_suit_year=2563&deed_no=91112&addrno=1/97
