sell_order,case_id,deed_number,type,size0,size1,size2,tumbon,aumper,province,pay_down,status,max_price,timestamp,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,imgGP0,imgGP1,link
2 - 1,436/2541,114341,ที่ดินว่างเปล่า,73,2,2,ฉลุง,หาดใหญ่,สงขลา,50000,ปลอดภาระผูกพัน,458000,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,458000,https://asset.led.go.th/PPKPicture/2567/02-2567/29/114341p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/114341j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=436&law_suit_year=2541&deed_no=114341&addrno=-
2 - 2,436/2541,144310,ที่ดินว่างเปล่า,67,2,0,ฉลุง,หาดใหญ่,สงขลา,10000,ปลอดภาระผูกพัน,98000,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,98000,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144310p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144310j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=436&law_suit_year=2541&deed_no=144310&addrno=-
2 - 2,436/2541,144311,ที่ดินว่างเปล่า,67,2,0,ฉลุง,หาดใหญ่,สงขลา,10000,ปลอดภาระผูกพัน,98000,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,98000,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144311p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144311j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=436&law_suit_year=2541&deed_no=144311&addrno=-
2 - 2,436/2541,144312,ที่ดินว่างเปล่า,67,2,0,ฉลุง,หาดใหญ่,สงขลา,10000,ปลอดภาระผูกพัน,98000,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,98000,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144312p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144312j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=436&law_suit_year=2541&deed_no=144312&addrno=-
2 - 2,436/2541,144313,ที่ดินว่างเปล่า,67.1,2,0,ฉลุง,หาดใหญ่,สงขลา,10000,ปลอดภาระผูกพัน,98000,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,98000,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144313p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144313j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=436&law_suit_year=2541&deed_no=144313&addrno=-
2 - 2,436/2541,144314,ที่ดินว่างเปล่า,67.1,2,0,ฉลุง,หาดใหญ่,สงขลา,10000,ปลอดภาระผูกพัน,98000,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,98000,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144314p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144314j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=436&law_suit_year=2541&deed_no=144314&addrno=-
2 - 2,436/2541,144315,ที่ดินว่างเปล่า,67,2,0,ฉลุง,หาดใหญ่,สงขลา,10000,ปลอดภาระผูกพัน,98000,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,98000,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144315p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144315j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=436&law_suit_year=2541&deed_no=144315&addrno=-
2 - 2,436/2541,144316,ที่ดินว่างเปล่า,67.1,2,0,ฉลุง,หาดใหญ่,สงขลา,10000,ปลอดภาระผูกพัน,98000,2024-06-03,20240618,-,"['20240618', '20240709', '20240730', '20240820', '20240910', '20241001']",1,0,98000,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144316p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/29/144316j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=436&law_suit_year=2541&deed_no=144316&addrno=-
3 - 1,939/2539,1693,ที่ดินว่างเปล่า,13,2,0,จะทิ้งพระ,สทิงพระ,สงขลา,10000,ปลอดการจำนอง,299000,2024-06-03,20240611,-,"['20240302', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,209300,https://asset.led.go.th/PPKPicture/2566/11-2566/30/1693p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/30/1693j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=939&law_suit_year=2539&deed_no=1693&addrno=-
3 - 1,พ.527/2563,2455,ที่ดินพร้อมสิ่งปลูกสร้าง,92,1,6,กำแพงเพชร,รัตภูมิ,สงขลา,2500000,ปลอดการจำนอง,42283083,2024-06-03,20240702,-,"['20240702', '20240723', '20240813', '20240903', '20240924', '20241015']",1,0,42283083,https://asset.led.go.th/PPKPicture/2567/03-2567/29/2455p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/29/2455j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.527&law_suit_year=2563&deed_no=2455&addrno=300
