sell_order,case_id,type,size2,size1,size0,eva_price,tumbon,aumper,province,deed_number,pay_down,sell_table,status,max_price,announce_date,img,link,page,lat,lon,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,timestamp
14 - 1,ผบ.1325/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,60.0,849456.0,ลำผักกูด(คลองรังสิตฝั่งใต้),ธัญบุรี(กลางเมือง),ปทุมธานี(ธัญบุรี),50214,50000.0,"{'1': {'date': '15/11/2566', 'sta': '-'}, '2': {'date': '06/12/2566', 'sta': 'งดขาย'}, '3': {'date': '27/12/2566', 'sta': 'งดขาย'}, '4': {'date': '17/01/2567', 'sta': 'งดขาย'}, '5': {'date': '07/02/2567', 'sta': '-'}, '6': {'date': '28/02/2567', 'sta': '-'}}",ปลอดการจำนอง,849456.0,15-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/16/50214p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/16/50214j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1325&law_suit_year=2559&deed_no=50214&addrno=85/163,25/14,13.9884776,100.50336121,20240228.0,-,"['20231115', '20231206', '20231227', '20240117', '20240207', '20240228']",6.0,0.0,849456.0,https://asset.led.go.th/PPKPicture/2566/08-2566/16/50214p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/16/50214j.jpg,2024-02-02
14 - 1,ผบE.5976/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,19.5,604620.0,ลำผักกูด (คลองรังสิตฝั่งใต้),ธัญบุรี,ปทุมธานี,65658,50000.0,"{'1': {'date': '13/12/2566', 'sta': 'ถอนการยึด'}, '2': {'date': '03/01/2567', 'sta': 'ถอนการยึด'}, '3': {'date': '24/01/2567', 'sta': 'ถอนการยึด'}, '4': {'date': '14/02/2567', 'sta': 'ถอนการยึด'}, '5': {'date': '06/03/2567', 'sta': 'ถอนการยึด'}, '6': {'date': '27/03/2567', 'sta': 'ถอนการยึด'}}",ปลอดภาระผูกพัน,604620.0,16-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/14/65658p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/14/65658j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.5976&law_suit_year=2565&deed_no=65658&addrno=239/1034,26/14,14.03218338,100.7965692,20240327.0,ถอนการยึด,"['20231213', '20240103', '20240124', '20240214', '20240306', '20240327']",6.0,0.0,604620.0,https://asset.led.go.th/PPKPicture/2566/09-2566/14/65658p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/14/65658j.jpg,2024-02-02
14 - 1,ผบE.1193/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,36.6,1275132.0,คลองสาม,คลองหลวง,ปทุมธานี,123376,50000.0,"{'1': {'date': '15/03/2567', 'sta': '-'}, '2': {'date': '05/04/2567', 'sta': '-'}, '3': {'date': '26/04/2567', 'sta': '-'}, '4': {'date': '17/05/2567', 'sta': '-'}, '5': {'date': '07/06/2567', 'sta': '-'}, '6': {'date': '28/06/2567', 'sta': '-'}}",การจำนองติดไป,1275132.0,15-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/14/123376p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/14/123376j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1193&law_suit_year=2563&deed_no=123376&addrno=40/664,27/14,,,20240426.0,-,"['20240315', '20240405', '20240426', '20240517', '20240607', '20240628']",3.0,0.0,1275132.0,https://asset.led.go.th/PPKPicture/2566/12-2566/14/123376p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/14/123376j.jpg,2024-02-02
14 - 1,ผบ.7988/2561,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,18.0,507420.0,ลำผักกูด (คลองรังสิตฝั่งใต้),ธัญบุรี,ปทุมธานี,66242,5000.0,"{'1': {'date': '29/03/2567', 'sta': '-'}, '2': {'date': '19/04/2567', 'sta': '-'}, '3': {'date': '10/05/2567', 'sta': '-'}, '4': {'date': '31/05/2567', 'sta': '-'}, '5': {'date': '21/06/2567', 'sta': '-'}, '6': {'date': '12/07/2567', 'sta': '-'}}",การจำนองติดไป,507420.0,29-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/27/66242p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/27/66242j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.7988&law_suit_year=2561&deed_no=66242&addrno=239/1618,28/14,,,20240510.0,-,"['20240329', '20240419', '20240510', '20240531', '20240621', '20240712']",3.0,0.0,507420.0,https://asset.led.go.th/PPKPicture/2566/12-2566/27/66242p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/27/66242j.jpg,2024-02-02
14 - 1,9333/2560,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,18.0,700380.0,ลำผักกูด (คลองรังสิตฝั่งใต้),ธัญบุรี,ปทุมธานี,68451,5000.0,"{'1': {'date': '12/01/2567', 'sta': 'ถอนการยึด'}, '2': {'date': '02/02/2567', 'sta': 'ถอนการยึด'}, '3': {'date': '23/02/2567', 'sta': 'ถอนการยึด'}, '4': {'date': '15/03/2567', 'sta': 'ถอนการยึด'}, '5': {'date': '05/04/2567', 'sta': 'ถอนการยึด'}, '6': {'date': '26/04/2567', 'sta': 'ถอนการยึด'}}",การจำนองติดไป,700380.0,13-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/10/68451p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/10/68451j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=9333&law_suit_year=2560&deed_no=68451&addrno=250/322,29/14,14.01985975,100.76443666,20240426.0,ถอนการยึด,"['20240112', '20240202', '20240223', '20240315', '20240405', '20240426']",6.0,0.0,700380.0,https://asset.led.go.th/PPKPicture/2566/10-2566/10/68451p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/10/68451j.jpg,2024-02-02
14 - 2,ผบ.1325/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,52.0,757456.0,ลำผักกูด(คลองรังสิตฝั่งใต้),ธัญบุรี(กลางเมือง),ปทุมธานี(ธัญบุรี),61420,50000.0,"{'1': {'date': '15/11/2566', 'sta': '-'}, '2': {'date': '06/12/2566', 'sta': 'งดขาย'}, '3': {'date': '27/12/2566', 'sta': 'งดขาย'}, '4': {'date': '17/01/2567', 'sta': 'งดขาย'}, '5': {'date': '07/02/2567', 'sta': 'งดขาย'}, '6': {'date': '28/02/2567', 'sta': 'งดขาย'}}",ปลอดการจำนอง,757456.0,15-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/16/61420p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/16/61420j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1325&law_suit_year=2559&deed_no=61420&addrno=85/164,30/14,13.99527611,100.55866671,20240228.0,งดขาย,"['20231115', '20231206', '20231227', '20240117', '20240207', '20240228']",6.0,0.0,757456.0,https://asset.led.go.th/PPKPicture/2566/08-2566/16/61420p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/16/61420j.jpg,2024-02-02
14 - 3,ผบ.1325/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,52.0,757456.0,ลำผักกูด(คลองรังสิตฝั่งใต้),ธัญบุรี(กลางเมือง),ปทุมธานี(ธัญบุรี),61421,50000.0,"{'1': {'date': '15/11/2566', 'sta': '-'}, '2': {'date': '06/12/2566', 'sta': 'งดขาย'}, '3': {'date': '27/12/2566', 'sta': 'งดขาย'}, '4': {'date': '17/01/2567', 'sta': 'งดขาย'}, '5': {'date': '07/02/2567', 'sta': 'งดขาย'}, '6': {'date': '28/02/2567', 'sta': 'งดขาย'}}",ปลอดการจำนอง,757456.0,15-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/16/61421p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/16/61421j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1325&law_suit_year=2559&deed_no=61421&addrno=85/166,31/14,13.99524982,100.55878011,20240228.0,งดขาย,"['20231115', '20231206', '20231227', '20240117', '20240207', '20240228']",6.0,0.0,757456.0,https://asset.led.go.th/PPKPicture/2566/08-2566/16/61421p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/16/61421j.jpg,2024-02-02
15 - 1,ผบE.5883/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,33.0,1504584.0,คลองหนึ่ง,คลองหลวง,ปทุมธานี,6265,150000.0,"{'1': {'date': '07/02/2567', 'sta': '-'}, '2': {'date': '28/02/2567', 'sta': '-'}, '3': {'date': '20/03/2567', 'sta': '-'}, '4': {'date': '10/04/2567', 'sta': '-'}, '5': {'date': '01/05/2567', 'sta': '-'}, '6': {'date': '21/05/2567', 'sta': '-'}}",ปลอดการจำนอง,1504584.0,07-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/13/6265p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/13/6265j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.5883&law_suit_year=2565&deed_no=6265&addrno=4/1,32/14,,,20240501.0,-,"['20240207', '20240228', '20240320', '20240410', '20240501', '20240521']",5.0,0.0,1504584.0,https://asset.led.go.th/PPKPicture/2566/11-2566/13/6265p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/13/6265j.jpg,2024-02-02
15 - 1,ผบ.15653/2562,ห้องชุด,0,0,39.0,409500.0,ประชาธิปัตย์(คลองรังสิตฝั่งใต้),ธัญบุรี(กลางเมือง),ปทุมธานี,"340,27736",50000.0,"{'1': {'date': '12/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '02/02/2567', 'sta': '-'}, '3': {'date': '23/02/2567', 'sta': '-'}, '4': {'date': '15/03/2567', 'sta': '-'}, '5': {'date': '05/04/2567', 'sta': '-'}, '6': {'date': '26/04/2567', 'sta': '-'}}",ปลอดการจำนอง,409500.0,13-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/10/c5-223p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/10/c5-223j.jpg']","https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.15653&law_suit_year=2562&deed_no=340,27736&addrno=5/223",33/14,13.98613544,100.53873842,20240426.0,-,"['20240112', '20240202', '20240223', '20240315', '20240405', '20240426']",6.0,1.0,368550.0,https://asset.led.go.th/PPKPicture/2566/10-2566/10/c5-223p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/10/c5-223j.jpg,2024-02-02
15 - 1,ผบ.756/2556,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,18.0,777420.0,คลองสาม,คลองหลวง,ปทุมธานี,125130,50000.0,"{'1': {'date': '20/12/2566', 'sta': 'งดขาย'}, '2': {'date': '10/01/2567', 'sta': 'งดการบังคับคดี'}, '3': {'date': '31/01/2567', 'sta': 'งดการบังคับคดี'}, '4': {'date': '21/02/2567', 'sta': 'งดการบังคับคดี'}, '5': {'date': '13/03/2567', 'sta': 'งดการบังคับคดี'}, '6': {'date': '03/04/2567', 'sta': 'งดการบังคับคดี'}}",ปลอดการจำนอง,777420.0,20-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/27/125130p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/27/125130j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.756&law_suit_year=2556&deed_no=125130&addrno=40/2809,34/14,14.03838995,100.67350885,20240403.0,งดการบังคับคดี,"['20231220', '20240110', '20240131', '20240221', '20240313', '20240403']",6.0,0.0,777420.0,https://asset.led.go.th/PPKPicture/2566/09-2566/27/125130p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/27/125130j.jpg,2024-02-02
15 - 1,ผบE.3878/2564,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,18.0,878040.0,ประชาธิปัตย์(คลองรังสิตฝั่งใต้),ธัญบุรี(กลางเมือง),ปทุมธานี(ธัญบุรี),38661,5000.0,"{'1': {'date': '29/03/2567', 'sta': '-'}, '2': {'date': '19/04/2567', 'sta': '-'}, '3': {'date': '10/05/2567', 'sta': '-'}, '4': {'date': '31/05/2567', 'sta': '-'}, '5': {'date': '21/06/2567', 'sta': '-'}, '6': {'date': '12/07/2567', 'sta': '-'}}",การจำนองติดไป,878040.0,29-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/27/38661p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/27/38661j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.3878&law_suit_year=2564&deed_no=38661&addrno=905,35/14,,,20240510.0,-,"['20240329', '20240419', '20240510', '20240531', '20240621', '20240712']",3.0,0.0,878040.0,https://asset.led.go.th/PPKPicture/2566/12-2566/27/38661p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/27/38661j.jpg,2024-02-02
15 - 1,ผบ.6206/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,17.0,624560.0,คูคต,ลำลูกกา,ปทุมธานี(ธัญบุรี),50803,5000.0,"{'1': {'date': '26/01/2567', 'sta': 'งดขาย'}, '2': {'date': '16/02/2567', 'sta': '-'}, '3': {'date': '08/03/2567', 'sta': '-'}, '4': {'date': '29/03/2567', 'sta': '-'}, '5': {'date': '19/04/2567', 'sta': '-'}, '6': {'date': '10/05/2567', 'sta': '-'}}",การจำนองติดไป,624560.0,27-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/30/50803p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/30/50803j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.6206&law_suit_year=2563&deed_no=50803&addrno=51/928,36/14,13.9497622,100.6546311,20240510.0,-,"['20240126', '20240216', '20240308', '20240329', '20240419', '20240510']",6.0,0.0,624560.0,https://asset.led.go.th/PPKPicture/2566/10-2566/30/50803p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/30/50803j.jpg,2024-02-02
15 - 1,ผบ.8285/2561,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,18.0,904015.0,บึงยี่โถ(คลองรังสิตฝั่งเหนือ),ธัญบุรี,ปทุมธานี,53749,5000.0,"{'1': {'date': '21/02/2567', 'sta': '-'}, '2': {'date': '13/03/2567', 'sta': '-'}, '3': {'date': '03/04/2567', 'sta': '-'}, '4': {'date': '24/04/2567', 'sta': '-'}, '5': {'date': '15/05/2567', 'sta': '-'}, '6': {'date': '05/06/2567', 'sta': '-'}}",การจำนองติดไป,904015.0,21-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/28/53749p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/28/53749j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.8285&law_suit_year=2561&deed_no=53749&addrno=12/437,37/14,,,20240515.0,-,"['20240221', '20240313', '20240403', '20240424', '20240515', '20240605']",5.0,0.0,904015.0,https://asset.led.go.th/PPKPicture/2566/11-2566/28/53749p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/28/53749j.jpg,2024-02-02
15 - 1,ผบ.1845/2558,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,20.0,807040.0,ประชาธิปัตย์ (คลองรังสิตฝั่งใต้),ธัญบุรี,ปทุมธานี ( ธัญบุรี ),76052,50000.0,"{'1': {'date': '15/11/2566', 'sta': 'ขายได้'}, '2': {'date': '06/12/2566', 'sta': 'ขายได้'}, '3': {'date': '27/12/2566', 'sta': 'ขายได้'}, '4': {'date': '17/01/2567', 'sta': 'ขายได้'}, '5': {'date': '07/02/2567', 'sta': 'ขายได้'}, '6': {'date': '28/02/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,807040.0,15-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/16/76052p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/16/76052j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1845&law_suit_year=2558&deed_no=76052&addrno=238,38/14,13.98774307,100.65760405,20240228.0,ขายได้,"['20231115', '20231206', '20231227', '20240117', '20240207', '20240228']",6.0,0.0,807040.0,https://asset.led.go.th/PPKPicture/2566/08-2566/16/76052p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/16/76052j.jpg,2024-02-02
15 - 1,ผบE.4596/2565,ห้องชุด,0,0,32.04,406908.0,คลองหนึ่ง,คลองหลวง,ปทุมธานี,"156044,156045",25000.0,"{'1': {'date': '13/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '03/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '24/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '14/02/2567', 'sta': '-'}, '5': {'date': '06/03/2567', 'sta': '-'}, '6': {'date': '27/03/2567', 'sta': '-'}}",ปลอดการจำนอง,406908.0,16-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/14/c16-06537p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/14/c16-06537j.jpg']","https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.4596&law_suit_year=2565&deed_no=156044,156045&addrno=16/06537",39/14,14.09046919,100.60675219,20240327.0,-,"['20231213', '20240103', '20240124', '20240214', '20240306', '20240327']",6.0,3.0,284835.0,https://asset.led.go.th/PPKPicture/2566/09-2566/14/c16-06537p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/14/c16-06537j.jpg,2024-02-02
15 - 1,ผบ.1055/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,41.2,1507543.35,คลองสาม,คลองหลวง,ปทุมธานี,193631,150000.0,"{'1': {'date': '24/11/2566', 'sta': 'ถอนการยึด'}, '2': {'date': '15/12/2566', 'sta': 'ถอนการยึด'}, '3': {'date': '05/01/2567', 'sta': 'ถอนการยึด'}, '4': {'date': '26/01/2567', 'sta': 'ถอนการยึด'}, '5': {'date': '16/02/2567', 'sta': 'ถอนการยึด'}, '6': {'date': '08/03/2567', 'sta': 'ถอนการยึด'}}",ปลอดการจำนอง,1507543.0,25-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/30/193631p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/30/193631j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1055&law_suit_year=2559&deed_no=193631&addrno=88/62,40/14,14.04714552,100.65665792,20240308.0,ถอนการยึด,"['20231124', '20231215', '20240105', '20240126', '20240216', '20240308']",6.0,0.0,1507543.0,https://asset.led.go.th/PPKPicture/2566/08-2566/30/193631p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/30/193631j.jpg,2024-02-02
15 - 1,ผบ.2043/2562,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,21.0,876000.0,คลองห้า,คลองหลวง,ปทุมธานี,171990,5000.0,"{'1': {'date': '15/03/2567', 'sta': '-'}, '2': {'date': '05/04/2567', 'sta': '-'}, '3': {'date': '26/04/2567', 'sta': '-'}, '4': {'date': '17/05/2567', 'sta': '-'}, '5': {'date': '07/06/2567', 'sta': '-'}, '6': {'date': '28/06/2567', 'sta': '-'}}",การจำนองติดไป,876000.0,15-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/14/171990p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/14/171990j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2043&law_suit_year=2562&deed_no=171990&addrno=20/60,41/14,,,20240426.0,-,"['20240315', '20240405', '20240426', '20240517', '20240607', '20240628']",3.0,0.0,876000.0,https://asset.led.go.th/PPKPicture/2566/12-2566/14/171990p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/14/171990j.jpg,2024-02-02
16 - 1,ผบ.4955/2557,ห้องชุด,0,0,24.04,177896.0,คูคต,ลำลูกกา,ปทุมธานี,49297,10000.0,"{'1': {'date': '21/02/2567', 'sta': '-'}, '2': {'date': '13/03/2567', 'sta': '-'}, '3': {'date': '03/04/2567', 'sta': '-'}, '4': {'date': '24/04/2567', 'sta': '-'}, '5': {'date': '15/05/2567', 'sta': '-'}, '6': {'date': '05/06/2567', 'sta': '-'}}",การจำนองติดไป,177896.0,21-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/28/c250-150p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/28/c250-150j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4955&law_suit_year=2557&deed_no=49297&addrno=250/150,42/14,13.94610092,100.63191902,20240515.0,-,"['20240221', '20240313', '20240403', '20240424', '20240515', '20240605']",5.0,0.0,177896.0,https://asset.led.go.th/PPKPicture/2566/11-2566/28/c250-150p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/28/c250-150j.jpg,2024-02-02
16 - 1,ผบ.10848/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,21.0,4036110.84,คลองหนึ่ง,คลองหลวง,ปทุมธานี,170764,250000.0,"{'1': {'date': '29/03/2567', 'sta': '-'}, '2': {'date': '19/04/2567', 'sta': '-'}, '3': {'date': '10/05/2567', 'sta': '-'}, '4': {'date': '31/05/2567', 'sta': '-'}, '5': {'date': '21/06/2567', 'sta': '-'}, '6': {'date': '12/07/2567', 'sta': '-'}}",ปลอดการจำนอง,4036110.0,29-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/27/170764p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/27/170764j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.10848&law_suit_year=2563&deed_no=170764&addrno=91/17,43/14,,,20240510.0,-,"['20240329', '20240419', '20240510', '20240531', '20240621', '20240712']",3.0,0.0,4036110.0,https://asset.led.go.th/PPKPicture/2566/12-2566/27/170764p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/27/170764j.jpg,2024-02-02
16 - 1,ผบ.7616/2561,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,24.0,792718.44,คลองสาม,คลองหลวง,ปทุมธานี,125428,50000.0,"{'1': {'date': '26/01/2567', 'sta': 'งดการบังคับคดี'}, '2': {'date': '16/02/2567', 'sta': 'งดการบังคับคดี'}, '3': {'date': '08/03/2567', 'sta': 'งดการบังคับคดี'}, '4': {'date': '29/03/2567', 'sta': 'งดการบังคับคดี'}, '5': {'date': '19/04/2567', 'sta': 'งดการบังคับคดี'}, '6': {'date': '10/05/2567', 'sta': 'งดการบังคับคดี'}}",ปลอดการจำนอง,792718.0,27-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/30/125428p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/30/125428j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.7616&law_suit_year=2561&deed_no=125428&addrno=40/2963,44/14,14.0389822,100.67415655,20240510.0,งดการบังคับคดี,"['20240126', '20240216', '20240308', '20240329', '20240419', '20240510']",6.0,0.0,792718.0,https://asset.led.go.th/PPKPicture/2566/10-2566/30/125428p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/30/125428j.jpg,2024-02-02
16 - 1,ผบE.3103/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,18.0,1055342.5,คูคต,ลำลูกกา,ปทุมธานี,131735,150000.0,"{'1': {'date': '12/01/2567', 'sta': 'ถอนการยึด'}, '2': {'date': '02/02/2567', 'sta': 'ถอนการยึด'}, '3': {'date': '23/02/2567', 'sta': 'ถอนการยึด'}, '4': {'date': '15/03/2567', 'sta': 'ถอนการยึด'}, '5': {'date': '05/04/2567', 'sta': 'ถอนการยึด'}, '6': {'date': '26/04/2567', 'sta': 'ถอนการยึด'}}",ปลอดการจำนอง,1055342.0,13-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/10/131735p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/10/131735j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.3103&law_suit_year=2565&deed_no=131735&addrno=53/1408,45/14,13.95856371,100.65756547,20240426.0,ถอนการยึด,"['20240112', '20240202', '20240223', '20240315', '20240405', '20240426']",6.0,0.0,1055342.0,https://asset.led.go.th/PPKPicture/2566/10-2566/10/131735p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/10/131735j.jpg,2024-02-02
16 - 1,ผบE.4155/2563,ห้องชุด,0,0,32.33,404125.0,คลองหนึ่ง,คลองหลวง,ปทุมธานี,156033,25000.0,"{'1': {'date': '15/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '06/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '27/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '17/01/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '5': {'date': '07/02/2567', 'sta': '-'}, '6': {'date': '28/02/2567', 'sta': '-'}}",ปลอดการจำนอง,404125.0,15-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/16/c16-10726p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/16/c16-10726j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.4155&law_suit_year=2563&deed_no=156033&addrno=16/10726,46/14,14.09179218,100.60947828,20240228.0,-,"['20231115', '20231206', '20231227', '20240117', '20240207', '20240228']",6.0,4.0,282887.0,https://asset.led.go.th/PPKPicture/2566/08-2566/16/c16-10726p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/16/c16-10726j.jpg,2024-02-02
16 - 1,ผบ.2263/2556,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,26.1,1492990.0,คลองสอง,คลองหลวง,ปทุมธานี,146081,150000.0,"{'1': {'date': '15/03/2567', 'sta': '-'}, '2': {'date': '05/04/2567', 'sta': '-'}, '3': {'date': '26/04/2567', 'sta': '-'}, '4': {'date': '17/05/2567', 'sta': '-'}, '5': {'date': '07/06/2567', 'sta': '-'}, '6': {'date': '28/06/2567', 'sta': '-'}}",ปลอดการจำนอง,1492990.0,15-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/14/146081p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/14/146081j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2263&law_suit_year=2556&deed_no=146081&addrno=99/251,47/14,,,20240426.0,-,"['20240315', '20240405', '20240426', '20240517', '20240607', '20240628']",3.0,0.0,1492990.0,https://asset.led.go.th/PPKPicture/2566/12-2566/14/146081p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/14/146081j.jpg,2024-02-02
