sell_order,case_id,deed_number,type,size0,size1,size2,tumbon,aumper,province,pay_down,status,max_price,timestamp,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,imgGP0,imgGP1,link
29 - 1,ผบE.4343/2565,170065,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,บางศรีเมือง,เมืองนนทบุรี(ตลาดขวัญ),นนทบุรี,150000,ปลอดการจำนอง,1508000,2024-06-03,20240613,-,"['20240613', '20240704', '20240725', '20240815', '20240905', '20240926']",1,0,1508000,https://asset.led.go.th/PPKPicture/2567/04-2567/10/170065p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/10/170065j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.4343&law_suit_year=2565&deed_no=170065&addrno=134/5
29 - 1,ผบ.584/2565,89232,ที่ดินพร้อมสิ่งปลูกสร้าง,16,0,0,บางแม่นาง,บางใหญ่,นนทบุรี,150000,ปลอดการจำนอง,1099080,2024-06-03,20240606,-,"['20240516', '20240606', '20240627', '20240718', '20240808', '20240829']",2,0,1099080,https://asset.led.go.th/PPKPicture/2567/03-2567/12/89232p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/12/89232j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.584&law_suit_year=2565&deed_no=89232&addrno=42/247
29 - 1,ผบ.3576/2563,8603,ที่ดินพร้อมสิ่งปลูกสร้าง,16,0,0,ไทรน้อย,ไทรน้อย,นนทบุรี,10000,การจำนองติดไป,874400,2024-06-03,20240606,ขายได้,"['20240314', '20240404', '20240425', '20240516', '20240606', '20240627']",5,0,874400,https://asset.led.go.th/PPKPicture/2567/01-2567/15/8603p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/15/8603j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3576&law_suit_year=2563&deed_no=8603&addrno=84/220
29 - 1,พ.209/2563,39876,ที่ดินว่างเปล่า,43,1,0,บางสีทอง,บางกรวย,นนทบุรี,500000,ปลอดการจำนอง,5720000,2024-06-03,20240704,-,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1,0,5720000,https://asset.led.go.th/PPKPicture/2567/05-2567/03/39876p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/03/39876j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.209&law_suit_year=2563&deed_no=39876&addrno=-
29 - 1,ผบ.7188/2554,143718,ที่ดินพร้อมสิ่งปลูกสร้าง,50,2,0,ลำโพ,บางบัวทอง,นนทบุรี,150000,ปลอดการจำนอง,2576000,2024-06-03,20240613,-,"['20240229', '20240321', '20240411', '20240502', '20240523', '20240613']",6,0,2576000,https://asset.led.go.th/PPKPicture/2566/12-2566/27/143718p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/27/143718j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.7188&law_suit_year=2554&deed_no=143718&addrno=42
29 - 1,ผบE.2098/2565,74055,ที่ดินพร้อมสิ่งปลูกสร้าง,19.7,0,0,บางแม่นาง,บางใหญ่,นนทบุรี,150000,ปลอดการจำนอง,1249350,2024-06-03,20240620,ขายได้,"['20240328', '20240418', '20240509', '20240530', '20240620', '20240711']",5,0,1249350,https://asset.led.go.th/PPKPicture/2567/01-2567/23/74055p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/23/74055j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2098&law_suit_year=2565&deed_no=74055&addrno=71/95,%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9"
30 - 1,ผบ.2654/2563,44276,ห้องชุด,34,0,0,บางตลาด,ปากเกร็ด(ตลาดขวัญ),นนทบุรี,25000,ปลอดการจำนอง,442000,2024-06-03,20240606,-,"['20240425', '20240516', '20240606', '20240627', '20240718', '20240808']",3,0,442000,https://asset.led.go.th/PPKPicture/2567/02-2567/20/c61-354p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/20/c61-354j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2654&law_suit_year=2563&deed_no=44276&addrno=61/354
30 - 1,ผบ.1824/2563,83614,ที่ดินพร้อมสิ่งปลูกสร้าง,16,0,0,บางบัวทอง,บางบัวทอง,นนทบุรี,50000,ปลอดการจำนอง,947200,2024-06-03,20240725,-,"['20240725', '20240815', '20240905', '20240926', '20241017', '20241107']",1,0,947200,https://asset.led.go.th/PPKPicture/2567/05-2567/24/83614p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/24/83614j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1824&law_suit_year=2563&deed_no=83614&addrno=333/334
30 - 1,ผบE.2040/2566,48112,ที่ดินพร้อมสิ่งปลูกสร้าง,18.6,0,0,ไทรน้อย,ไทรน้อย,นนทบุรี,25000,การจำนองติดไป,1294450,2024-06-03,20240613,-,"['20240613', '20240704', '20240725', '20240815', '20240905', '20240926']",1,0,1294450,https://asset.led.go.th/PPKPicture/2567/04-2567/10/48112p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/10/48112j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2040&law_suit_year=2566&deed_no=48112&addrno=159/228
30 - 1,ผบE.2030/2564,184442,ที่ดินพร้อมสิ่งปลูกสร้าง,51.8,0,0,บางบัวทอง,บางบัวทอง,นนทบุรี,250000,ปลอดการจำนอง,3154960,2024-06-03,20240606,-,"['20240314', '20240404', '20240425', '20240516', '20240606', '20240627']",5,0,3154960,https://asset.led.go.th/PPKPicture/2567/01-2567/15/184442p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/15/184442j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2030&law_suit_year=2564&deed_no=184442&addrno=123/33
30 - 1,ผบE.975/2564,181535,ห้องชุด,29.16,0,0,บางรักพัฒนา,บางบัวทอง,นนทบุรี,150000,ปลอดการจำนอง,1230552,2024-06-03,20240620,-,"['20240328', '20240418', '20240509', '20240530', '20240620', '20240711']",5,0,1230552,https://asset.led.go.th/PPKPicture/2567/01-2567/23/c99-338p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/23/c99-338j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.975&law_suit_year=2564&deed_no=181535&addrno=99/338
30 - 1,ผบ.783/2564,101834,ที่ดินพร้อมสิ่งปลูกสร้าง,36.7,0,0,บางตะไนย์,ปากเกร็ด,นนทบุรี,25000,การจำนองติดไป,3760500,2024-06-03,20240613,ขายได้,"['20240229', '20240321', '20240411', '20240502', '20240523', '20240613']",6,0,3760500,https://asset.led.go.th/PPKPicture/2566/12-2566/27/101834p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/27/101834j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.783&law_suit_year=2564&deed_no=101834&addrno=95/338
30 - 1,ผบ.5178/2561,19801,ที่ดินพร้อมสิ่งปลูกสร้าง,33.7,0,0,ไทรน้อย,ไทรน้อย,นนทบุรี,25000,การจำนองติดไป,1113300,2024-06-03,20240704,-,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1,0,1113300,https://asset.led.go.th/PPKPicture/2567/05-2567/03/19801p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/03/19801j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.5178&law_suit_year=2561&deed_no=19801&addrno=50/40
30 - 1,ช.1185/2544,40401,ที่ดินพร้อมสิ่งปลูกสร้าง,21,1,0,บางเขน(ลาดโตนด),เมืองนนทบุรี(ตลาดขวัญ),นนทบุรี,1000000,ปลอดการจำนอง,15570000,2024-06-03,20240606,-,"['20240516', '20240606', '20240627', '20240718', '20240808', '20240829']",2,0,15570000,https://asset.led.go.th/PPKPicture/2567/03-2567/12/40401p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/12/40401j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%AA.1185&law_suit_year=2544&deed_no=40401&addrno=44/26
30 - 1,ช.1185/2544,40402,ที่ดินพร้อมสิ่งปลูกสร้าง,9,1,0,บางเขน(ลาดโตนด),เมืองนนทบุรี(ตลาดขวัญ),นนทบุรี,1000000,ปลอดการจำนอง,15570000,2024-06-03,20240606,-,"['20240516', '20240606', '20240627', '20240718', '20240808', '20240829']",2,0,15570000,https://asset.led.go.th/PPKPicture/2567/03-2567/12/40401p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/12/40401j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%AA.1185&law_suit_year=2544&deed_no=40402&addrno=44/26
31 - 1,ผบE.3810/2563,"2034, 7774, 165677",ห้องชุด,26.83,0,0,บางรักใหญ่ (บางไผ่),บางบัวทอง,นนทบุรี,25000,การจำนองติดไป,1063852,2024-06-03,20240725,-,"['20240725', '20240815', '20240905', '20240926', '20241017', '20241107']",1,0,1063852,https://asset.led.go.th/PPKPicture/2567/05-2567/24/c98-95p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/24/c98-95j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.3810&law_suit_year=2563&deed_no=2034,%207774,%20165677&addrno=98/95"
31 - 1,ผบ.226/2564,108454,ที่ดินพร้อมสิ่งปลูกสร้าง,17,0,0,บางบัวทอง,บางบัวทอง,นนทบุรี,150000,ปลอดการจำนอง,1282400,2024-06-03,20240606,-,"['20240425', '20240516', '20240606', '20240627', '20240718', '20240808']",3,0,1282400,https://asset.led.go.th/PPKPicture/2567/02-2567/20/108454p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/20/108454j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.226&law_suit_year=2564&deed_no=108454&addrno=90/97
31 - 1,ผบ.2620/2562,38613,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,ท่าอิฐ,ปากเกร็ด,นนทบุรี,150000,ปลอดการจำนอง,1559700,2024-06-03,20240606,ถอนการยึด,"['20240516', '20240606', '20240627', '20240718', '20240808', '20240829']",2,0,1559700,https://asset.led.go.th/PPKPicture/2567/03-2567/12/38613p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/12/38613j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2620&law_suit_year=2562&deed_no=38613&addrno=90/603
31 - 1,ผบ.44/2565,3218,ห้องชุด,22.84,0,0,ตลาดขวัญ,เมืองนนทบุรี,นนทบุรี,150000,ปลอดการจำนอง,1082616,2024-06-03,20240620,-,"['20240328', '20240418', '20240509', '20240530', '20240620', '20240711']",5,0,1082616,https://asset.led.go.th/PPKPicture/2567/01-2567/23/c92-692p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/23/c92-692j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.44&law_suit_year=2565&deed_no=3218&addrno=92/692
31 - 1,ผบ.1988/2560,7698,ห้องชุด,28.63,0,0,บางพูด(บางพัง),ปากเกร็ด,นนทบุรี,150000,ปลอดภาระผูกพัน,1417185,2024-06-03,20240613,-,"['20240229', '20240321', '20240411', '20240502', '20240523', '20240613']",6,1,1275466,https://asset.led.go.th/PPKPicture/2566/12-2566/27/c120-54p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/27/c120-54j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1988&law_suit_year=2560&deed_no=7698&addrno=120/54
31 - 1,ผบ.1090/2556,204489,ที่ดินพร้อมสิ่งปลูกสร้าง,40.3,0,0,ตลาดขวัญ,เมืองนนทบุรี,นนทบุรี,1000000,ปลอดภาระผูกพัน,17937300,2024-06-03,20240704,-,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1,0,17937300,https://asset.led.go.th/PPKPicture/2567/05-2567/03/204489p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/03/204489j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1090&law_suit_year=2556&deed_no=204489&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
31 - 1,ผบ.793/2565,88417,ที่ดินพร้อมสิ่งปลูกสร้าง,16,0,0,บางบัวทอง,บางบัวทอง,นนทบุรี,50000,ปลอดการจำนอง,873800,2024-06-03,20240606,ขายได้,"['20240314', '20240404', '20240425', '20240516', '20240606', '20240627']",5,0,873800,https://asset.led.go.th/PPKPicture/2567/01-2567/15/88417p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/15/88417j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.793&law_suit_year=2565&deed_no=88417&addrno=70/418
31 - 1,ผบ.397/2556,37137,ที่ดินว่างเปล่า,20,0,0,บางศรีเมือง,เมืองนนทบุรี,นนทบุรี,10000,ปลอดภาระผูกพัน,195000,2024-06-03,20240613,-,"['20240613', '20240704', '20240725', '20240815', '20240905', '20240926']",1,0,195000,https://asset.led.go.th/PPKPicture/2567/04-2567/10/37137p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/10/37137j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.397&law_suit_year=2556&deed_no=37137&addrno=-
31 - 1,ผบ.1090/2556,204485,ที่ดินพร้อมสิ่งปลูกสร้าง,65.4,1,0,ตลาดขวัญ,เมืองนนทบุรี,นนทบุรี,1000000,ปลอดภาระผูกพัน,17937300,2024-06-03,20240704,-,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1,0,17937300,https://asset.led.go.th/PPKPicture/2567/05-2567/03/204485p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/03/204485j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1090&law_suit_year=2556&deed_no=204485&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
31 - 1,ผบ.1090/2556,204486,ที่ดินพร้อมสิ่งปลูกสร้าง,59.5,1,0,ตลาดขวัญ,เมืองนนทบุรี,นนทบุรี,1000000,ปลอดภาระผูกพัน,17937300,2024-06-03,20240704,-,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1,0,17937300,https://asset.led.go.th/PPKPicture/2567/05-2567/03/204486p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/03/204486j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1090&law_suit_year=2556&deed_no=204486&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
31 - 2,ผบ.1988/2560,7698,ห้องชุด,28.63,0,0,บางพูด(บางพัง),ปากเกร็ด,นนทบุรี,150000,ปลอดภาระผูกพัน,1417185,2024-06-03,20240613,-,"['20240229', '20240321', '20240411', '20240502', '20240523', '20240613']",6,1,1275466,https://asset.led.go.th/PPKPicture/2566/12-2566/27/c120-54p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/27/c120-54j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1988&law_suit_year=2560&deed_no=7698&addrno=120/55
31 - 2,ผบ.1090/2556,91466,ที่ดินว่างเปล่า,13,0,0,ตลาดขวัญ,เมืองนนทบุรี,นนทบุรี,25000,ปลอดภาระผูกพัน,388700,2024-06-03,20240704,-,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1,0,388700,https://asset.led.go.th/PPKPicture/2567/05-2567/03/91466p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/03/91466j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1090&law_suit_year=2556&deed_no=91466&addrno=-
31 - 3,ผบ.1090/2556,3611,ที่ดินว่างเปล่า,53,0,0,ตลาดขวัญ,เมืองนนทบุรี,นนทบุรี,150000,ปลอดภาระผูกพัน,1791400,2024-06-03,20240704,-,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1,0,1791400,https://asset.led.go.th/PPKPicture/2567/05-2567/03/3611p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/03/3611j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1090&law_suit_year=2556&deed_no=3611&addrno=-
32 - 1,ผบE.11309/2566,57430,ที่ดินพร้อมสิ่งปลูกสร้าง,18.5,0,0,คลองขวาง,ไทรน้อย,นนทบุรี,150000,ปลอดการจำนอง,1088709,2024-06-03,20240725,-,"['20240725', '20240815', '20240905', '20240926', '20241017', '20241107']",1,0,1088709,https://asset.led.go.th/PPKPicture/2567/05-2567/24/57430p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/24/57430j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.11309&law_suit_year=2566&deed_no=57430&addrno=45/371
32 - 1,ผบ.9149/2563,88332,ที่ดินพร้อมสิ่งปลูกสร้าง,23.5,0,0,ท่าอิฐ,ปากเกร็ด,นนทบุรี,50000,ปลอดภาระผูกพัน,559300,2024-06-03,20240606,ถอนการยึด,"['20240425', '20240516', '20240606', '20240627', '20240718', '20240808']",3,0,559300,https://asset.led.go.th/PPKPicture/2567/02-2567/20/88332p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/20/88332j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.9149&law_suit_year=2563&deed_no=88332&addrno=92/2
32 - 1,ผบ.4322/2565,197974,ที่ดินพร้อมสิ่งปลูกสร้าง,65.5,0,0,ลำโพ,บางบัวทอง,นนทบุรี,250000,ปลอดการจำนอง,3172600,2024-06-03,20240704,-,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1,0,3172600,https://asset.led.go.th/PPKPicture/2567/05-2567/03/197974p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/03/197974j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4322&law_suit_year=2565&deed_no=197974&addrno=169/62
32 - 1,ผบ.4814/2557,198048,ห้องชุด,42.04,0,0,ท่าทราย(บางธรณี),เมืองนนทบุรี,นนทบุรี,25000,การจำนองติดไป,748312,2024-06-03,20240606,-,"['20240516', '20240606', '20240627', '20240718', '20240808', '20240829']",2,0,748312,https://asset.led.go.th/PPKPicture/2567/03-2567/12/c51-170p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/12/c51-170j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4814&law_suit_year=2557&deed_no=198048&addrno=51/170
32 - 1,พE.104/2565,227515,ที่ดินพร้อมสิ่งปลูกสร้าง,32,0,0,ไทรม้า,เมืองนนทบุรี,นนทบุรี,150000,ปลอดการจำนอง,1833000,2024-06-03,20240606,ถอนการยึด,"['20240314', '20240404', '20240425', '20240516', '20240606', '20240627']",5,0,1833000,https://asset.led.go.th/PPKPicture/2567/01-2567/15/227515p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/15/227515j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BEE.104&law_suit_year=2565&deed_no=227515&addrno=119/82
32 - 1,ผบ.2957/2562,110597,ที่ดินพร้อมสิ่งปลูกสร้าง,35,0,0,บ้านใหม่,บางใหญ่,นนทบุรี,50000,การจำนองติดไป,1412800,2024-06-03,20240613,ถอนการยึด,"['20240229', '20240321', '20240411', '20240502', '20240523', '20240613']",6,0,1412800,https://asset.led.go.th/PPKPicture/2566/12-2566/27/110597p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/27/110597j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2957&law_suit_year=2562&deed_no=110597&addrno=50/40
32 - 1,ผบ.1824/2565,226122,ที่ดินพร้อมสิ่งปลูกสร้าง,49.5,0,0,บางไผ่,เมืองนนทบุรี,นนทบุรี,250000,ปลอดการจำนอง,3330350,2024-06-03,20240620,งดขาย,"['20240328', '20240418', '20240509', '20240530', '20240620', '20240711']",5,0,3330350,https://asset.led.go.th/PPKPicture/2567/01-2567/23/226122p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/23/226122j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1824&law_suit_year=2565&deed_no=226122&addrno=74/46
32 - 1,ผบE.5187/2565,120557,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,บางคูรัด,บางบัวทอง,นนทบุรี,150000,ปลอดการจำนอง,1209600,2024-06-03,20240613,-,"['20240613', '20240704', '20240725', '20240815', '20240905', '20240926']",1,0,1209600,https://asset.led.go.th/PPKPicture/2567/04-2567/10/120557p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/10/120557j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.5187&law_suit_year=2565&deed_no=120557&addrno=50/717
32 - 2,ผบ.1824/2565,"2954, 3029, 138789, 138790, 159330, 159331, 186899, 186900, 186901, 201327",ห้องชุด,57.77,0,0,บางเขน,เมืองนนทบุรี,นนทบุรี,250000,ปลอดการจำนอง,3968799,2024-06-03,20240620,งดขาย,"['20240328', '20240418', '20240509', '20240530', '20240620', '20240711']",5,0,3968799,https://asset.led.go.th/PPKPicture/2567/01-2567/23/c95-986p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/23/c95-986j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1824&law_suit_year=2565&deed_no=2954,%203029,%20138789,%20138790,%20159330,%20159331,%20186899,%20186900,%20186901,%20201327&addrno=95/986"
33 - 1,ผบ.2460/2562,22319,ที่ดินพร้อมสิ่งปลูกสร้าง,54,0,0,บางขุนกอง,บางกรวย,นนทบุรี,250000,ปลอดการจำนอง,3056400,2024-06-03,20240725,-,"['20240725', '20240815', '20240905', '20240926', '20241017', '20241107']",1,0,3056400,https://asset.led.go.th/PPKPicture/2567/05-2567/24/22319p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/24/22319j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2460&law_suit_year=2562&deed_no=22319&addrno=89/161
33 - 1,ผบ.2868/2563,104643,ที่ดินพร้อมสิ่งปลูกสร้าง,40.3,0,0,บางบัวทอง,บางบัวทอง,นนทบุรี,150000,ปลอดการจำนอง,1872580,2024-06-03,20240606,-,"['20240425', '20240516', '20240606', '20240627', '20240718', '20240808']",3,0,1872580,https://asset.led.go.th/PPKPicture/2567/02-2567/20/104643p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/20/104643j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2868&law_suit_year=2563&deed_no=104643&addrno=209/120
33 - 1,ผบE.1330/2565,53255,ที่ดินพร้อมสิ่งปลูกสร้าง,19.2,0,0,บางพูด,ปากเกร็ด,นนทบุรี,150000,ปลอดการจำนอง,2150295,2024-06-03,20240620,ขายได้,"['20240328', '20240418', '20240509', '20240530', '20240620', '20240711']",5,0,2150295,https://asset.led.go.th/PPKPicture/2567/01-2567/23/53255p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/23/53255j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1330&law_suit_year=2565&deed_no=53255&addrno=55/258
33 - 1,ผบ.338/2564,26814,ที่ดินพร้อมสิ่งปลูกสร้าง,52.4,0,0,ไทรน้อย,ไทรน้อย,นนทบุรี,150000,ปลอดการจำนอง,2610880,2024-06-03,20240613,ขายได้,"['20240229', '20240321', '20240411', '20240502', '20240523', '20240613']",6,0,2610880,https://asset.led.go.th/PPKPicture/2566/12-2566/27/26814p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/27/26814j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.338&law_suit_year=2564&deed_no=26814&addrno=90/123
33 - 1,ผบE.1088/2565,249480,ที่ดินพร้อมสิ่งปลูกสร้าง,25.6,0,0,บางกร่าง,เมืองนนทบุรี,นนทบุรี,150000,ปลอดการจำนอง,2225990,2024-06-03,20240606,ขายได้,"['20240314', '20240404', '20240425', '20240516', '20240606', '20240627']",5,0,2225990,https://asset.led.go.th/PPKPicture/2567/01-2567/15/249480p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/15/249480j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1088&law_suit_year=2565&deed_no=249480&addrno=109/26
33 - 1,ผบ.8588/2560,115317,ที่ดินพร้อมสิ่งปลูกสร้าง,18.3,0,0,บางใหญ่,บางใหญ่,นนทบุรี,150000,ปลอดการจำนอง,1099566,2024-06-03,20240606,ถอนการยึด,"['20240516', '20240606', '20240627', '20240718', '20240808', '20240829']",2,0,1099566,https://asset.led.go.th/PPKPicture/2567/03-2567/12/115317p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/12/115317j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.8588&law_suit_year=2560&deed_no=115317&addrno=86/456
33 - 1,ผบE.3237/2565,55123,ที่ดินพร้อมสิ่งปลูกสร้าง,20.7,0,0,บางกรวย,บางกรวย,นนทบุรี,150000,ปลอดการจำนอง,2106900,2024-06-03,20240704,-,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1,0,2106900,https://asset.led.go.th/PPKPicture/2567/05-2567/03/55123p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/03/55123j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.3237&law_suit_year=2565&deed_no=55123&addrno=99/323
33 - 1,ผบ.6250/2557,48450,ที่ดินพร้อมสิ่งปลูกสร้าง,21,0,0,บ้านใหม่,ปากเกร็ด,นนทบุรี,50000,การจำนองติดไป,2244935,2024-06-03,20240613,งดขาย,"['20240613', '20240704', '20240725', '20240815', '20240905', '20240926']",1,0,2244935,https://asset.led.go.th/PPKPicture/2567/04-2567/10/48450p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/10/48450j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.6250&law_suit_year=2557&deed_no=48450&addrno=19/111
34 - 1,ผบ.14923/2563,"26108-26111,138773,171425-171429,201659,220791-220796",ห้องชุด,30.32,0,0,บางกระสอ,เมืองนนทบุรี,นนทบุรี,150000,ปลอดการจำนอง,1985960,2024-06-03,20240613,-,"['20240613', '20240704', '20240725', '20240815', '20240905', '20240926']",1,0,1985960,https://asset.led.go.th/PPKPicture/2567/04-2567/10/c1-467p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/10/c1-467j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.14923&law_suit_year=2563&deed_no=26108-26111,138773,171425-171429,201659,220791-220796&addrno=1/467"
