sell_order,case_id,deed_number,type,size0,size1,size2,tumbon,aumper,province,pay_down,status,max_price,timestamp,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,imgGP0,imgGP1,link
31 - 1,ผบ.811/2559,171549,ที่ดินพร้อมสิ่งปลูกสร้าง,63.8,0,0,บ้านสวน,เมืองชลบุรี,ชลบุรี,10000,การจำนองติดไป,1153060,2024-06-03,20240618,ถอนการยึด,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,0,1153060,https://asset.led.go.th/PPKPicture/2567/01-2567/17/171549p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/171549j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.811&law_suit_year=2559&deed_no=171549&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9
31 - 1,ผบ.875/2559,11850,ที่ดินว่างเปล่า,3,0,0,บ้านบึง,บ้านบึง,ชลบุรี,50000,ปลอดการจำนอง,749700,2024-06-03,20240625,-,"['20240625', '20240716', '20240806', '20240827', '20240917', '20241008']",1,0,749700,https://asset.led.go.th/PPKPicture/2567/04-2567/18/3372p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/18/3372j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.875&law_suit_year=2559&deed_no=11850&addrno=%20-
32 - 1,ผบ.1004/2561,145929,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,หนองขาม,ศรีราชา,ชลบุรี,250000,ปลอดการจำนอง,4326392,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,4326392,https://asset.led.go.th/PPKPicture/2567/05-2567/15/145929p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/15/145929j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1004&law_suit_year=2561&deed_no=145929&addrno=70/14,%20%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9"
32 - 1,ผบE.9362/2565,239069,ที่ดินพร้อมสิ่งปลูกสร้าง,38.1,0,0,หนองขาม,ศรีราชา,ชลบุรี,10000,การจำนองติดไป,1857550,2024-06-03,20240611,-,"['20240430', '20240521', '20240611', '20240702', '20240723', '20240813']",3,2,1486040,https://asset.led.go.th/PPKPicture/2567/02-2567/16/239069p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/16/239069j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.9362&law_suit_year=2565&deed_no=239069&addrno=116/22
32 - 1,ผบE.2123/2564,190161,ที่ดินพร้อมสิ่งปลูกสร้าง,16.7,0,0,หนองขาม,ศรีราชา,ชลบุรี,10000,การจำนองติดไป,724296,2024-06-03,20240618,-,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,3,507007,https://asset.led.go.th/PPKPicture/2567/01-2567/17/190161p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/190161j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2123&law_suit_year=2564&deed_no=190161&addrno=122/53
32 - 1,ผบE.298/2566,50448,ที่ดินพร้อมสิ่งปลูกสร้าง,29.7,0,0,บ้านเก่า,พานทอง,ชลบุรี,10000,การจำนองติดไป,897876,2024-06-03,20240611,-,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,628513,https://asset.led.go.th/PPKPicture/2566/12-2566/18/50448p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/18/50448j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.298&law_suit_year=2566&deed_no=50448&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,113/165"
32 - 1,1825/2545,19323,ที่ดินว่างเปล่า,0,2,2,บ้านบึง,บ้านบึง,ชลบุรี,50000,ปลอดภาระผูกพัน,1250000,2024-06-03,20240625,-,"['20240625', '20240716', '20240806', '20240827', '20240917', '20241008']",1,0,1250000,https://asset.led.go.th/PPKPicture/2567/04-2567/18/19323p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/18/19323j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=1825&law_suit_year=2545&deed_no=19323&addrno=-
32 - 1,พ.241/2563,78007,ที่ดินว่างเปล่า,0,0,2,ท่าข้าม,พนัสนิคม,ชลบุรี,10000,ปลอดการจำนอง,160000,2024-06-03,20240618,-,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,160000,https://asset.led.go.th/PPKPicture/2567/03-2567/21/78007p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/21/78007j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.241&law_suit_year=2563&deed_no=78007&addrno=-
32 - 1,ผบ.1004/2561,144476,ที่ดินพร้อมสิ่งปลูกสร้าง,44,0,0,หนองขาม,ศรีราชา,ชลบุรี,250000,ปลอดการจำนอง,4326392,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,4326392,https://asset.led.go.th/PPKPicture/2567/05-2567/15/144476p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/15/144476j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1004&law_suit_year=2561&deed_no=144476&addrno=70/15,%20%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9"
32 - 2,1825/2545,19328,ที่ดินว่างเปล่า,0,2,2,บ้านบึง,บ้านบึง,ชลบุรี,150000,ปลอดภาระผูกพัน,1500000,2024-06-03,20240625,-,"['20240625', '20240716', '20240806', '20240827', '20240917', '20241008']",1,0,1500000,https://asset.led.go.th/PPKPicture/2567/04-2567/18/19328p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/18/19328j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=1825&law_suit_year=2545&deed_no=19328&addrno=-
33 - 1,ผบ.68/2565,92385,ที่ดินพร้อมสิ่งปลูกสร้าง,24,0,0,หนองรี,เมืองชลบุรี,ชลบุรี,25000,ปลอดการจำนอง,378624,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,378624,https://asset.led.go.th/PPKPicture/2567/05-2567/15/92385p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/15/92385j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.68&law_suit_year=2565&deed_no=92385&addrno=24/137
33 - 1,ผบ.8323/2562,213962,ที่ดินพร้อมสิ่งปลูกสร้าง,19,0,0,เขาคันทรง,ศรีราชา,ชลบุรี,10000,การจำนองติดไป,356220,2024-06-03,20240618,ถอนการยึด,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,0,356220,https://asset.led.go.th/PPKPicture/2567/01-2567/17/213962p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/213962j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.8323&law_suit_year=2562&deed_no=213962&addrno=567/38
33 - 1,ผบ.1071/2562,41806,ที่ดินพร้อมสิ่งปลูกสร้าง,22,0,0,บ้านบึง,บ้านบึง,ชลบุรี,10000,การจำนองติดไป,833872,2024-06-03,20240611,-,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,2,667097,https://asset.led.go.th/PPKPicture/2566/12-2566/18/41806p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/18/41806j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1071&law_suit_year=2562&deed_no=41806&addrno=91/106
33 - 1,ผบ.8323/2562,213962,ที่ดินพร้อมสิ่งปลูกสร้าง,19,0,0,เขาคันทรง,ศรีราชา,ชลบุรี,10000,การจำนองติดไป,356220,2024-06-03,20240618,ถอนการยึด,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,0,356220,https://asset.led.go.th/PPKPicture/2567/01-2567/17/213962p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/213962j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.8323&law_suit_year=2562&deed_no=213962&addrno=567/38
33 - 1,ผบ.399/2561,191612,ที่ดินพร้อมสิ่งปลูกสร้าง,19,0,0,เขาคันทรง,ศรีราชา,ชลบุรี,10000,การจำนองติดไป,1225700,2024-06-03,20240618,เจ้าพนักงานงดขาย,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,1225700,https://asset.led.go.th/PPKPicture/2567/03-2567/21/191612p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/21/191612j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.399&law_suit_year=2561&deed_no=191612&addrno=999/21
33 - 1,ผบE.150/2565,174097,ที่ดินพร้อมสิ่งปลูกสร้าง,16,0,0,ดอนหัวฬ่อ,เมืองชลบุรี,ชลบุรี,50000,ปลอดการจำนอง,700000,2024-06-03,20240625,-,"['20240625', '20240716', '20240806', '20240827', '20240917', '20241008']",1,0,700000,https://asset.led.go.th/PPKPicture/2567/04-2567/18/174097p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/18/174097j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.150&law_suit_year=2565&deed_no=174097&addrno=334/254
34 - 1,ผบ.3755/2560,"125787,145142",ห้องชุด,24.85,0,0,ดอนหัวฬ่อ,เมืองชลบุรี,ชลบุรี,25000,ปลอดการจำนอง,437360,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,437360,https://asset.led.go.th/PPKPicture/2567/05-2567/15/c84-69p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/15/c84-69j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3755&law_suit_year=2560&deed_no=125787,145142&addrno=84/69"
34 - 1,ผบE.5201/2564,97260,ที่ดินพร้อมสิ่งปลูกสร้าง,37,0,0,หนองขาม,ศรีราชา,ชลบุรี,10000,การจำนองติดไป,747350,2024-06-03,20240611,ถอนการยึด,"['20240430', '20240521', '20240611', '20240702', '20240723', '20240813']",3,0,747350,https://asset.led.go.th/PPKPicture/2567/02-2567/16/97260p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/16/97260j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.5201&law_suit_year=2564&deed_no=97260&addrno=724/115,%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9"
34 - 1,ผบE.4430/2566,87342,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,นาป่า,เมืองชลบุรี,ชลบุรี,10000,การจำนองติดไป,990100,2024-06-03,20240618,-,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,1,891090,https://asset.led.go.th/PPKPicture/2567/03-2567/21/87342p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/21/87342j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.4430&law_suit_year=2566&deed_no=87342&addrno=26/70
34 - 1,ผบE.2139/2565,205808,ที่ดินพร้อมสิ่งปลูกสร้าง,20.6,0,0,นาป่า,เมืองชลบุรี,ชลบุรี,150000,ปลอดการจำนอง,1184755,2024-06-03,20240611,งดการบังคับคดี,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,0,1184755,https://asset.led.go.th/PPKPicture/2566/12-2566/18/205808p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/18/205808j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2139&law_suit_year=2565&deed_no=205808&addrno=66/52
34 - 1,ผบE.1307/2565,105536,ที่ดินพร้อมสิ่งปลูกสร้าง,14,1,0,หนองข้างคอก,เมืองชลบุรี,ชลบุรี,50000,ปลอดการจำนอง,932000,2024-06-03,20240625,-,"['20240625', '20240716', '20240806', '20240827', '20240917', '20241008']",1,0,932000,https://asset.led.go.th/PPKPicture/2567/04-2567/18/105536p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/18/105536j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1307&law_suit_year=2565&deed_no=105536&addrno=1/2
34 - 1,ผบ.1358/2556,61269,ที่ดินพร้อมสิ่งปลูกสร้าง,21.8,0,0,หนองซ้ำซาก,บ้านบึง,ชลบุรี,10000,การจำนองติดไป,677644,2024-06-03,20240618,-,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,3,474350,https://asset.led.go.th/PPKPicture/2567/01-2567/17/61269p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/61269j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1358&law_suit_year=2556&deed_no=61269&addrno=9/30
35 - 1,ผบE.1023/2565,175896,ห้องชุด,32.02,0,0,นาป่า,เมืองชลบุรี,ชลบุรี,10000,การจำนองติดไป,1118772,2024-06-03,20240618,-,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,3,783140,https://asset.led.go.th/PPKPicture/2567/01-2567/17/c107-30p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/c107-30j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1023&law_suit_year=2565&deed_no=175896&addrno=107/30
35 - 1,ผบE.2011/2564,178637,ที่ดินพร้อมสิ่งปลูกสร้าง,28.1,0,0,นาป่า,เมืองชลบุรี,ชลบุรี,10000,การจำนองติดไป,776617,2024-06-03,20240618,-,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,1,698955,https://asset.led.go.th/PPKPicture/2567/03-2567/21/178637p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/21/178637j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2011&law_suit_year=2564&deed_no=178637&addrno=222/61
35 - 1,ผบ.6253/2562,19278,ที่ดินว่างเปล่า,11,0,1,เกาะลอย,พานทอง,ชลบุรี,10000,ปลอดภาระผูกพัน,164400,2024-06-03,20240611,ถอนการยึด,"['20240430', '20240521', '20240611', '20240702', '20240723', '20240813']",3,0,164400,https://asset.led.go.th/PPKPicture/2567/02-2567/16/19278p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/16/19278j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.6253&law_suit_year=2562&deed_no=19278&addrno=-
35 - 1,ผบE.1369/2564,177930,ที่ดินพร้อมสิ่งปลูกสร้าง,20.6,0,0,นาป่า,เมืองชลบุรี,ชลบุรี,10000,การจำนองติดไป,942815,2024-06-03,20240611,-,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,659970,https://asset.led.go.th/PPKPicture/2566/12-2566/18/177930p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/18/177930j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1369&law_suit_year=2564&deed_no=177930&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,85/252"
35 - 1,ผบ.243/2564,31290,ที่ดินพร้อมสิ่งปลูกสร้าง,39,0,0,มาบไผ่,บ้านบึง,ชลบุรี,50000,ปลอดการจำนอง,874700,2024-06-03,20240625,-,"['20240625', '20240716', '20240806', '20240827', '20240917', '20241008']",1,0,874700,https://asset.led.go.th/PPKPicture/2567/04-2567/18/31290p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/18/31290j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.243&law_suit_year=2564&deed_no=31290&addrno=22/31
35 - 1,ผบ.1947/2561,3131,ที่ดินพร้อมสิ่งปลูกสร้าง,26,0,0,สุรศักดิ์,ศรีราชา,ชลบุรี,25000,ปลอดการจำนอง,363520,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,363520,https://asset.led.go.th/PPKPicture/2567/05-2567/15/3131p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/15/3131j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1947&law_suit_year=2561&deed_no=3131&addrno=322/467
36 - 1,ผบ.1530/2563,36202,ที่ดินว่างเปล่า,16,2,0,สำนักบก,เมืองชลบุรี(เมือง),ชลบุรี,25000,ปลอดภาระผูกพัน,280800,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,280800,https://asset.led.go.th/PPKPicture/2567/05-2567/15/36202p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/15/36202j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1530&law_suit_year=2563&deed_no=36202&addrno=-
36 - 1,ผบ.943/2563,70172,ที่ดินพร้อมสิ่งปลูกสร้าง,20,0,0,สุรศักดิ์,ศรีราชา,ชลบุรี,10000,การจำนองติดไป,265888,2024-06-03,20240618,-,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,3,186121,https://asset.led.go.th/PPKPicture/2567/01-2567/17/70172p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/70172j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.943&law_suit_year=2563&deed_no=70172&addrno=316/2
36 - 1,ผบE.2844/2565,236205,ห้องชุด,22.66,0,0,หนองขาม,ศรีราชา,ชลบุรี,10000,การจำนองติดไป,764560,2024-06-03,20240611,-,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,535192,https://asset.led.go.th/PPKPicture/2566/12-2566/18/c226-34p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/18/c226-34j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2844&law_suit_year=2565&deed_no=236205&addrno=226/34
36 - 1,ผบE.124/2564,75900,ที่ดินพร้อมสิ่งปลูกสร้าง,25,0,0,บ้านเซิด,พนัสนิคม,ชลบุรี,10000,การจำนองติดไป,451160,2024-06-03,20240618,-,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,1,406044,https://asset.led.go.th/PPKPicture/2567/03-2567/21/75900p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/21/75900j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.124&law_suit_year=2564&deed_no=75900&addrno=80/858
36 - 1,ผบE.801/2565,122714,ที่ดินพร้อมสิ่งปลูกสร้าง,14.6,0,0,หนองขาม,ศรีราชา,ชลบุรี,25000,ปลอดการจำนอง,294188,2024-06-03,20240611,ขายได้,"['20240430', '20240521', '20240611', '20240702', '20240723', '20240813']",3,1,264769,https://asset.led.go.th/PPKPicture/2567/02-2567/16/122714p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/16/122714j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.801&law_suit_year=2565&deed_no=122714&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,44/22"
36 - 1,ผบ.5840/2560,"25624,25625",ห้องชุด,28.7,0,0,พานทอง,พานทอง,ชลบุรี,50000,ปลอดการจำนอง,530950,2024-06-03,20240625,-,"['20240625', '20240716', '20240806', '20240827', '20240917', '20241008']",1,0,530950,https://asset.led.go.th/PPKPicture/2567/04-2567/18/c3-15p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/18/c3-15j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.5840&law_suit_year=2560&deed_no=25624,25625&addrno=3/15"
37 - 1,ผบE.969/2566,88252,ที่ดินพร้อมสิ่งปลูกสร้าง,22.5,0,0,นาป่า,เมืองชลบุรี,ชลบุรี,25000,การจำนองติดไป,1066590,2024-06-03,20240611,โจทก์แถลงงดขาย,"['20240430', '20240521', '20240611', '20240702', '20240723', '20240813']",3,1,959931,https://asset.led.go.th/PPKPicture/2567/02-2567/16/88252p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/16/88252j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.969&law_suit_year=2566&deed_no=88252&addrno=66/32
37 - 1,ผบE.7307/2565,44798,ที่ดินพร้อมสิ่งปลูกสร้าง,53,0,0,สุรศักดิ์,ศรีราชา(บางพระ),ชลบุรี,10000,การจำนองติดไป,1284610,2024-06-03,20240618,-,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,3,899227,https://asset.led.go.th/PPKPicture/2567/01-2567/17/44798p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/44798j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.7307&law_suit_year=2565&deed_no=44798&addrno=248/131
37 - 1,ผบ.130/2565,44715,ที่ดินพร้อมสิ่งปลูกสร้าง,22.8,0,0,หนองหงษ์,พานทอง,ชลบุรี,50000,ปลอดการจำนอง,898115,2024-06-03,20240625,-,"['20240625', '20240716', '20240806', '20240827', '20240917', '20241008']",1,0,898115,https://asset.led.go.th/PPKPicture/2567/04-2567/18/44715p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/18/44715j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.130&law_suit_year=2565&deed_no=44715&addrno=124/119
37 - 1,ผบ.1503/2563,112386,ที่ดินพร้อมสิ่งปลูกสร้าง,18,0,0,ดอนหัวฬ่อ,เมืองชลบุรี,ชลบุรี,25000,การจำนองติดไป,669600,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,669600,https://asset.led.go.th/PPKPicture/2567/05-2567/15/112386p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/15/112386j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1503&law_suit_year=2563&deed_no=112386&addrno=5/223
37 - 1,ผบ.4538/2561,137994,ที่ดินพร้อมสิ่งปลูกสร้าง,22.5,0,0,นาป่า,เมืองชลบุรี,ชลบุรี,10000,การจำนองติดไป,611148,2024-06-03,20240618,-,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,0,611148,https://asset.led.go.th/PPKPicture/2567/03-2567/21/137994p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/21/137994j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4538&law_suit_year=2561&deed_no=137994&addrno=65/60
37 - 1,ผบE.1638/2564,"179491,179492",ห้องชุด,19.93,0,0,บ้านสวน,เมืองชลบุรี,ชลบุรี,10000,การจำนองติดไป,766120,2024-06-03,20240611,-,"['20240227', '20240319', '20240409', '20240430', '20240521', '20240611']",6,3,536284,https://asset.led.go.th/PPKPicture/2566/12-2566/18/c293-193p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/18/c293-193j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1638&law_suit_year=2564&deed_no=179491,179492&addrno=293/193"
37 - 1,ผบE.7307/2565,165827,ที่ดินพร้อมสิ่งปลูกสร้าง,10,0,0,สุรศักดิ์,ศรีราชา,ชลบุรี,10000,การจำนองติดไป,1284610,2024-06-03,20240618,-,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,3,899227,https://asset.led.go.th/PPKPicture/2567/01-2567/17/165827p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/165827j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.7307&law_suit_year=2565&deed_no=165827&addrno=248/131
38 - 1,ผบ.9701/2561,"166986,166989,166992",ห้องชุด,29.51,0,0,สุรศักดิ์,ศรีราชา,ชลบุรี,25000,ปลอดการจำนอง,410812,2024-06-03,20240611,-,"['20240430', '20240521', '20240611', '20240702', '20240723', '20240813']",3,2,328649,https://asset.led.go.th/PPKPicture/2567/02-2567/16/c291p.jpg,https://asset.led.go.th/PPKPicture/2567/02-2567/16/c291j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.9701&law_suit_year=2561&deed_no=166986,166989,166992&addrno=291"
38 - 1,876/2564,"5910,110872,126269,176315,176317",ห้องชุด,19.91,0,0,ดอนหัวฬ่อ,เมืองชลบุรี,ชลบุรี,50000,ปลอดการจำนอง,905140,2024-06-03,20240625,-,"['20240625', '20240716', '20240806', '20240827', '20240917', '20241008']",1,0,905140,https://asset.led.go.th/PPKPicture/2567/04-2567/18/c153-66p.jpg,https://asset.led.go.th/PPKPicture/2567/04-2567/18/c153-66j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=876&law_suit_year=2564&deed_no=5910,110872,126269,176315,176317&addrno=153/66"
38 - 1,ผบE.7288/2565,"45577,52838",ห้องชุด,24.45,0,0,หนองตำลึง,พานทอง,ชลบุรี,10000,การจำนองติดไป,1006200,2024-06-03,20240618,-,"['20240528', '20240618', '20240709', '20240730', '20240820', '20240910']",2,1,905580,https://asset.led.go.th/PPKPicture/2567/03-2567/21/c222-9p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/21/c222-9j.jpg,,,"https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.7288&law_suit_year=2565&deed_no=45577,52838&addrno=222/9"
38 - 1,ผบE.1131/2565,215101,ที่ดินพร้อมสิ่งปลูกสร้าง,22.4,0,0,ดอนหัวฬ่อ,เมืองชลบุรี,ชลบุรี,10000,การจำนองติดไป,807122,2024-06-03,20240618,-,"['20240326', '20240412', '20240507', '20240528', '20240618', '20240709']",5,3,564985,https://asset.led.go.th/PPKPicture/2567/01-2567/17/215101p.jpg,https://asset.led.go.th/PPKPicture/2567/01-2567/17/215101j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1131&law_suit_year=2565&deed_no=215101&addrno=115/44
38 - 1,ผบE.1621/2566,49068,ที่ดินพร้อมสิ่งปลูกสร้าง,70.6,0,0,พานทอง,พานทอง,ชลบุรี,25000,การจำนองติดไป,2457815,2024-06-03,20240730,-,"['20240730', '20240820', '20240910', '20241001', '20241022', '20241112']",1,0,2457815,https://asset.led.go.th/PPKPicture/2567/05-2567/15/49068p.jpg,https://asset.led.go.th/PPKPicture/2567/05-2567/15/49068j.jpg,,,https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1621&law_suit_year=2566&deed_no=49068&addrno=51/45
