sell_order,case_id,type,size2,size1,size0,eva_price,tumbon,aumper,province,deed_number,pay_down,sell_table,status,max_price,announce_date,img,link,page,lat,lon,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,timestamp
1 - 1,ผบ.3013/2561,ที่ดินว่างเปล่า,1,0,48.0,156800.0,บ้านโป่ง,งาว,ลำปาง,4038,5000.0,"{'1': {'date': '28/09/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '19/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '09/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '30/11/2566', 'sta': '-'}, '5': {'date': '21/12/2566', 'sta': '-'}, '6': {'date': '11/01/2567', 'sta': '-'}}",การจำนองติดไป,156800.0,31-07-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/17/4038p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/17/4038j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3013&law_suit_year=2561&deed_no=4038&addrno=-,1/1,18.72058597,99.9768313,20231130.0,-,"['20230928', '20231019', '20231109', '20231130', '20231221', '20240111']",4.0,3.0,109760.0,https://asset.led.go.th/PPKPicture/2566/07-2566/17/4038p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/17/4038j.jpg,2023-11-13
1 - 1,มย.43/2562,สิ่งปลูกสร้าง,0,0,0.0,403920.0,ตำบลทุ่งผึ้ง,อำเภอแจ้ห่ม,ลำปาง,-,10000.0,"{'1': {'date': '23/08/2566', 'sta': '-'}, '2': {'date': '13/09/2566', 'sta': '-'}, '3': {'date': '04/10/2566', 'sta': '-'}, '4': {'date': '25/10/2566', 'sta': 'ขายได้'}, '5': {'date': '15/11/2566', 'sta': 'ขายได้'}, '6': {'date': '06/12/2566', 'sta': 'ขายได้'}}",ปลอดภาระผูกพัน,403920.0,24-07-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/02/43p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/02/43j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.43&law_suit_year=2562&deed_no=-&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,2/1,,,20231115.0,ขายได้,"['20230823', '20230913', '20231004', '20231025', '20231115', '20231206']",5.0,0.0,403920.0,https://asset.led.go.th/PPKPicture/2566/06-2566/02/43p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/02/43j.jpg,2023-11-13
1 - 1,60/2562,ที่ดินว่างเปล่า,1,1,60.0,196000.0,บ้านโป่ง,งาว,ลำปาง,6335,10000.0,"{'1': {'date': '24/08/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '14/09/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '05/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '26/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '5': {'date': '16/11/2566', 'sta': '-'}, '6': {'date': '07/12/2566', 'sta': '-'}}",ปลอดการจำนอง,196000.0,30-06-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/19/6335p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/19/6335j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=60&law_suit_year=2562&deed_no=6335&addrno=-,3/1,18.71462004,99.97458949,20231116.0,-,"['20230824', '20230914', '20231005', '20231026', '20231116', '20231207']",5.0,4.0,137200.0,https://asset.led.go.th/PPKPicture/2566/06-2566/19/6335p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/19/6335j.jpg,2023-11-13
1 - 1,ผบ.7441/2562,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,82.0,983600.0,พระบาท,เมืองลำปาง,ลำปาง,96720,50000.0,"{'1': {'date': '26/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '16/11/2566', 'sta': '-'}, '3': {'date': '07/12/2566', 'sta': '-'}, '4': {'date': '28/12/2566', 'sta': '-'}, '5': {'date': '18/01/2567', 'sta': '-'}, '6': {'date': '08/02/2567', 'sta': '-'}}",ปลอดการจำนอง,983600.0,01-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/21/96720p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/21/96720j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.7441&law_suit_year=2562&deed_no=96720&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,4/1,18.2446264,99.50383413,20231116.0,-,"['20231026', '20231116', '20231207', '20231228', '20240118', '20240208']",2.0,1.0,885240.0,https://asset.led.go.th/PPKPicture/2566/08-2566/21/96720p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/21/96720j.jpg,2023-11-13
1 - 1,ผบ.199/2557,ที่ดินว่างเปล่า,0,2,67.0,40050.0,(เสริมซ้าย) เสริมกลาง,เสริมงาม,ลำปาง,9767,5000.0,"{'1': {'date': '23/11/2566', 'sta': '-'}, '2': {'date': '14/12/2566', 'sta': '-'}, '3': {'date': '04/01/2567', 'sta': '-'}, '4': {'date': '25/01/2567', 'sta': '-'}, '5': {'date': '15/02/2567', 'sta': '-'}, '6': {'date': '07/03/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,40050.0,29-09-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/19/9767p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/19/9767j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.199&law_suit_year=2557&deed_no=9767&addrno=-,5/1,18.0459316,99.17536296,20231123.0,-,"['20231123', '20231214', '20240104', '20240125', '20240215', '20240307']",1.0,0.0,40050.0,https://asset.led.go.th/PPKPicture/2566/09-2566/19/9767p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/19/9767j.jpg,2023-11-13
1 - 1,2714/2548,ที่ดินว่างเปล่า,2,0,0.0,400000.0,ท่าผา,เกาะคา,ลำปาง,50292,25000.0,"{'1': {'date': '21/12/2566', 'sta': '-'}, '2': {'date': '11/01/2567', 'sta': '-'}, '3': {'date': '01/02/2567', 'sta': '-'}, '4': {'date': '22/02/2567', 'sta': '-'}, '5': {'date': '14/03/2567', 'sta': '-'}, '6': {'date': '04/04/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,400000.0,31-10-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/16/50292p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/16/50292j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=2714&law_suit_year=2548&deed_no=50292&addrno=-,6/1,18.17098737,99.36294729,20231221.0,-,"['20231221', '20240111', '20240201', '20240222', '20240314', '20240404']",1.0,0.0,400000.0,https://asset.led.go.th/PPKPicture/2566/10-2566/16/50292p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/16/50292j.jpg,2023-11-13
2 - 1,ม.165/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,83.5,330955.0,ทุ่งกว๋าว,เมืองปาน,ลำปาง,25449,10000.0,"{'1': {'date': '24/08/2566', 'sta': 'ขายได้'}, '2': {'date': '14/09/2566', 'sta': 'ขายได้'}, '3': {'date': '05/10/2566', 'sta': 'ขายได้'}, '4': {'date': '26/10/2566', 'sta': 'ขายได้'}, '5': {'date': '16/11/2566', 'sta': 'ขายได้'}, '6': {'date': '07/12/2566', 'sta': 'ขายได้'}}",การจำนองติดไป,330955.0,30-06-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/19/25449p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/19/25449j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1.165&law_suit_year=2563&deed_no=25449&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,7/1,18.56075022,99.47308208,20231116.0,ขายได้,"['20230824', '20230914', '20231005', '20231026', '20231116', '20231207']",5.0,0.0,330955.0,https://asset.led.go.th/PPKPicture/2566/06-2566/19/25449p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/19/25449j.jpg,2023-11-13
2 - 1,พ.2026/2550,ที่ดินว่างเปล่า,0,2,4.0,30600.0,วังทอง,วังเหนือ,ลำปาง,27102,5000.0,"{'1': {'date': '23/11/2566', 'sta': '-'}, '2': {'date': '14/12/2566', 'sta': '-'}, '3': {'date': '04/01/2567', 'sta': '-'}, '4': {'date': '25/01/2567', 'sta': '-'}, '5': {'date': '15/02/2567', 'sta': '-'}, '6': {'date': '07/03/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,30600.0,29-09-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/19/27102p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/19/27102j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.2026&law_suit_year=2550&deed_no=27102&addrno=-,8/1,19.00459897,99.70336503,20231123.0,-,"['20231123', '20231214', '20240104', '20240125', '20240215', '20240307']",1.0,0.0,30600.0,https://asset.led.go.th/PPKPicture/2566/09-2566/19/27102p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/19/27102j.jpg,2023-11-13
2 - 1,ผบ.1929/2553,ที่ดินพร้อมสิ่งปลูกสร้าง,0,3,51.0,258097.5,แจ้ซ้อน,เมืองปาน,ลำปาง,25136,25000.0,"{'1': {'date': '28/09/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '19/10/2566', 'sta': 'งดขาย'}, '3': {'date': '09/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '30/11/2566', 'sta': '-'}, '5': {'date': '21/12/2566', 'sta': '-'}, '6': {'date': '11/01/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,258097.0,31-07-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/17/25136p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/17/25136j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1929&law_suit_year=2553&deed_no=25136&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,9/1,18.28132637,99.47324856,20231130.0,-,"['20230928', '20231019', '20231109', '20231130', '20231221', '20240111']",4.0,2.0,206477.0,https://asset.led.go.th/PPKPicture/2566/07-2566/17/25136p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/17/25136j.jpg,2023-11-13
2 - 1,พ.1109/2562,ที่ดินพร้อมสิ่งปลูกสร้าง,8,1,83.0,49571010.0,พระบาท(หัวเวียง),เมืองลำปาง,ลำปาง,21716,2500000.0,"{'1': {'date': '26/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '16/11/2566', 'sta': '-'}, '3': {'date': '07/12/2566', 'sta': '-'}, '4': {'date': '28/12/2566', 'sta': '-'}, '5': {'date': '18/01/2567', 'sta': '-'}, '6': {'date': '08/02/2567', 'sta': '-'}}",ปลอดการจำนอง,49571010.0,01-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/21/21716p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/21/21716j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.1109&law_suit_year=2562&deed_no=21716&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,10/1,18.26630879,99.53045676,20231116.0,-,"['20231026', '20231116', '20231207', '20231228', '20240118', '20240208']",2.0,1.0,44613909.0,https://asset.led.go.th/PPKPicture/2566/08-2566/21/21716p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/21/21716j.jpg,2023-11-13
2 - 1,519/2546,ที่ดินว่างเปล่า,0,1,60.0,100000.0,หนองหล่ม,ห้างฉัตร,ลำปาง,4432,5000.0,"{'1': {'date': '21/12/2566', 'sta': '-'}, '2': {'date': '11/01/2567', 'sta': '-'}, '3': {'date': '01/02/2567', 'sta': '-'}, '4': {'date': '22/02/2567', 'sta': '-'}, '5': {'date': '14/03/2567', 'sta': '-'}, '6': {'date': '04/04/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,100000.0,11-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/16/9722p.jpeg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/16/4432j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=519&law_suit_year=2546&deed_no=4432&addrno=-,11/1,18.31106471,99.35376816,20231221.0,-,"['20231221', '20240111', '20240201', '20240222', '20240314', '20240404']",1.0,0.0,100000.0,https://asset.led.go.th/PPKPicture/2566/10-2566/16/9722p.jpeg,https://asset.led.go.th/PPKPicture/2566/10-2566/16/4432j.jpg,2023-11-13
2 - 2,519/2546,ที่ดินว่างเปล่า,2,2,46.0,366100.0,ล้อมแรด,เถิน,ลำปาง,9722,25000.0,"{'1': {'date': '21/12/2566', 'sta': '-'}, '2': {'date': '11/01/2567', 'sta': '-'}, '3': {'date': '01/02/2567', 'sta': '-'}, '4': {'date': '22/02/2567', 'sta': '-'}, '5': {'date': '14/03/2567', 'sta': '-'}, '6': {'date': '04/04/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,366100.0,11-11-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/16/9722p.jpeg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/16/9722j.jpeg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=519&law_suit_year=2546&deed_no=9722&addrno=-,12/1,17.62901028,99.19402962,20231221.0,-,"['20231221', '20240111', '20240201', '20240222', '20240314', '20240404']",1.0,0.0,366100.0,https://asset.led.go.th/PPKPicture/2566/10-2566/16/9722p.jpeg,https://asset.led.go.th/PPKPicture/2566/10-2566/16/9722j.jpeg,2023-11-13
3 - 1,741/2543,ที่ดินว่างเปล่า,2,0,0.0,800000.0,ไหล่หิน,เกาะคา,ลำปาง,23219,25000.0,"{'1': {'date': '21/12/2566', 'sta': '-'}, '2': {'date': '11/01/2567', 'sta': '-'}, '3': {'date': '01/02/2567', 'sta': '-'}, '4': {'date': '22/02/2567', 'sta': '-'}, '5': {'date': '14/03/2567', 'sta': '-'}, '6': {'date': '04/04/2567', 'sta': '-'}}",ปลอดการจำนอง,800000.0,31-10-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/16/23219p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/16/23219j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=741&law_suit_year=2543&deed_no=23219&addrno=-,13/1,18.24648844,99.33059172,20231221.0,-,"['20231221', '20240111', '20240201', '20240222', '20240314', '20240404']",1.0,0.0,800000.0,https://asset.led.go.th/PPKPicture/2566/10-2566/16/23219p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/16/23219j.jpg,2023-11-13
3 - 1,ผบ.3042/2560,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,22.0,400320.0,นาสัก,แม่เมาะ,ลำปาง,5284,10000.0,"{'1': {'date': '28/09/2566', 'sta': 'งดขาย'}, '2': {'date': '19/10/2566', 'sta': 'งดขายในนัดที่เหลือ'}, '3': {'date': '09/11/2566', 'sta': 'งดขายในนัดที่เหลือ'}, '4': {'date': '30/11/2566', 'sta': 'งดขายในนัดที่เหลือ'}, '5': {'date': '21/12/2566', 'sta': 'งดขายในนัดที่เหลือ'}, '6': {'date': '11/01/2567', 'sta': 'งดขายในนัดที่เหลือ'}}",ปลอดการจำนอง,400320.0,31-07-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/17/5284p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/17/5284j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3042&law_suit_year=2560&deed_no=5284&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,14/1,18.32272262,99.86500099,20231130.0,งดขายในนัดที่เหลือ,"['20230928', '20231019', '20231109', '20231130', '20231221', '20240111']",4.0,0.0,400320.0,https://asset.led.go.th/PPKPicture/2566/07-2566/17/5284p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/17/5284j.jpg,2023-11-13
3 - 1,ผบ.3179/2557,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,35.0,100187.5,ลำปางหลวง,เกาะคา,ลำปาง,36395,5000.0,"{'1': {'date': '23/11/2566', 'sta': '-'}, '2': {'date': '14/12/2566', 'sta': '-'}, '3': {'date': '04/01/2567', 'sta': '-'}, '4': {'date': '25/01/2567', 'sta': '-'}, '5': {'date': '15/02/2567', 'sta': '-'}, '6': {'date': '07/03/2567', 'sta': '-'}}",การจำนองติดไป,100187.0,29-09-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/19/36395p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/19/36395j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3179&law_suit_year=2557&deed_no=36395&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,15/1,18.25745154,99.38617007,20231123.0,-,"['20231123', '20231214', '20240104', '20240125', '20240215', '20240307']",1.0,0.0,100187.0,https://asset.led.go.th/PPKPicture/2566/09-2566/19/36395p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/19/36395j.jpg,2023-11-13
3 - 1,ผบ.1890/2558,ที่ดินว่างเปล่า,0,0,63.0,34650.0,นาแก้ว,เกาะคา,ลำปาง,46577,10000.0,"{'1': {'date': '26/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '16/11/2566', 'sta': '-'}, '3': {'date': '07/12/2566', 'sta': '-'}, '4': {'date': '28/12/2566', 'sta': '-'}, '5': {'date': '18/01/2567', 'sta': '-'}, '6': {'date': '08/02/2567', 'sta': '-'}}",การจำนองติดไป,34650.0,01-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/21/46577p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/21/46577j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1890&law_suit_year=2558&deed_no=46577&addrno=-,16/1,18.11203571,99.33809476,20231116.0,-,"['20231026', '20231116', '20231207', '20231228', '20240118', '20240208']",2.0,1.0,31185.0,https://asset.led.go.th/PPKPicture/2566/08-2566/21/46577p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/21/46577j.jpg,2023-11-13
3 - 1,ผบ.13320/2561,ที่ดินว่างเปล่า,16,2,72.0,1334400.0,นาแก้ว,เกาะคา,ลำปาง,31999,150000.0,"{'1': {'date': '24/08/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '14/09/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '05/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '26/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '5': {'date': '16/11/2566', 'sta': '-'}, '6': {'date': '07/12/2566', 'sta': '-'}}",ปลอดการจำนอง,1334400.0,30-06-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/19/31999p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/19/31999j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.13320&law_suit_year=2561&deed_no=31999&addrno=-,17/1,18.15373082,99.3526509,20231116.0,-,"['20230824', '20230914', '20231005', '20231026', '20231116', '20231207']",5.0,4.0,934079.0,https://asset.led.go.th/PPKPicture/2566/06-2566/19/31999p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/19/31999j.jpg,2023-11-13
4 - 1,ผบ.7216/2560,ที่ดินว่างเปล่า,2,0,80.0,176000.0,ทุ่งงาม,เสริมงาม,ลำปาง,6038,10000.0,"{'1': {'date': '28/09/2566', 'sta': 'งดขาย'}, '2': {'date': '19/10/2566', 'sta': 'งดขายในนัดที่เหลือ'}, '3': {'date': '09/11/2566', 'sta': 'งดขายในนัดที่เหลือ'}, '4': {'date': '30/11/2566', 'sta': 'งดขายในนัดที่เหลือ'}, '5': {'date': '21/12/2566', 'sta': 'งดขายในนัดที่เหลือ'}, '6': {'date': '11/01/2567', 'sta': 'งดขายในนัดที่เหลือ'}}",ปลอดภาระผูกพัน,176000.0,31-07-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/17/6038p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/17/6038j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.7216&law_suit_year=2560&deed_no=6038&addrno=-,18/1,18.05517324,99.23542753,20231130.0,งดขายในนัดที่เหลือ,"['20230928', '20231019', '20231109', '20231130', '20231221', '20240111']",4.0,0.0,176000.0,https://asset.led.go.th/PPKPicture/2566/07-2566/17/6038p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/17/6038j.jpg,2023-11-13
4 - 1,ผบ.2991/2561,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,28.0,532885.0,ทุ่งงาม,เสริมงาม,ลำปาง,739,25000.0,"{'1': {'date': '23/11/2566', 'sta': '-'}, '2': {'date': '14/12/2566', 'sta': '-'}, '3': {'date': '04/01/2567', 'sta': '-'}, '4': {'date': '25/01/2567', 'sta': '-'}, '5': {'date': '15/02/2567', 'sta': '-'}, '6': {'date': '07/03/2567', 'sta': '-'}}",การจำนองติดไป,532885.0,29-09-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/19/739p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/19/739j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2991&law_suit_year=2561&deed_no=739&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,19/1,18.0703257,99.25097936,20231123.0,-,"['20231123', '20231214', '20240104', '20240125', '20240215', '20240307']",1.0,0.0,532885.0,https://asset.led.go.th/PPKPicture/2566/09-2566/19/739p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/19/739j.jpg,2023-11-13
4 - 1,181/2549,ที่ดินว่างเปล่า,1,2,68.0,467600.0,ล้อมแรด,เถิน,ลำปาง,37646,25000.0,"{'1': {'date': '21/12/2566', 'sta': '-'}, '2': {'date': '11/01/2567', 'sta': '-'}, '3': {'date': '01/02/2567', 'sta': '-'}, '4': {'date': '22/02/2567', 'sta': '-'}, '5': {'date': '14/03/2567', 'sta': '-'}, '6': {'date': '04/04/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,467600.0,31-10-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/16/37646p_2.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/16/37646j_2.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=181&law_suit_year=2549&deed_no=37646&addrno=-,20/1,17.62583648,99.21376272,20231221.0,-,"['20231221', '20240111', '20240201', '20240222', '20240314', '20240404']",1.0,0.0,467600.0,https://asset.led.go.th/PPKPicture/2566/10-2566/16/37646p_2.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/16/37646j_2.jpg,2023-11-13
4 - 1,มย.38/2562,ที่ดินว่างเปล่า,6,2,52.0,1060800.0,ท่าผา,เกาะคา,ลำปาง,31330,50000.0,"{'1': {'date': '24/08/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '14/09/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '05/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '26/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '5': {'date': '16/11/2566', 'sta': '-'}, '6': {'date': '07/12/2566', 'sta': '-'}}",ปลอดการจำนอง,1060800.0,30-06-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/19/31330p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/19/31330j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1%C2.38&law_suit_year=2562&deed_no=31330&addrno=-,21/1,18.17525028,99.35570357,20231116.0,-,"['20230824', '20230914', '20231005', '20231026', '20231116', '20231207']",5.0,4.0,742560.0,https://asset.led.go.th/PPKPicture/2566/06-2566/19/31330p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/19/31330j.jpg,2023-11-13
4 - 1,ผบE.10/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,41.6,887280.0,วังใต้,วังเหนือ,ลำปาง,32518,50000.0,"{'1': {'date': '26/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '16/11/2566', 'sta': '-'}, '3': {'date': '07/12/2566', 'sta': '-'}, '4': {'date': '28/12/2566', 'sta': '-'}, '5': {'date': '18/01/2567', 'sta': '-'}, '6': {'date': '08/02/2567', 'sta': '-'}}",ปลอดการจำนอง,887280.0,01-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/21/32518p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/21/32518j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.10&law_suit_year=2565&deed_no=32518&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,22/1,19.07175378,99.61456762,20231116.0,-,"['20231026', '20231116', '20231207', '20231228', '20240118', '20240208']",2.0,1.0,798552.0,https://asset.led.go.th/PPKPicture/2566/08-2566/21/32518p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/21/32518j.jpg,2023-11-13
5 - 1,ผบ.169/2557,ที่ดินว่างเปล่า,1,2,48.0,162000.0,กล้วยแพะ,เมืองลำปาง,ลำปาง,116655,5000.0,"{'1': {'date': '26/10/2566', 'sta': 'งดขาย'}, '2': {'date': '16/11/2566', 'sta': '-'}, '3': {'date': '07/12/2566', 'sta': '-'}, '4': {'date': '28/12/2566', 'sta': '-'}, '5': {'date': '18/01/2567', 'sta': '-'}, '6': {'date': '08/02/2567', 'sta': '-'}}",การจำนองติดไป,162000.0,01-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/21/116655p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/21/116655j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.169&law_suit_year=2557&deed_no=116655&addrno=-,23/1,18.20189797,99.46786252,20231116.0,-,"['20231026', '20231116', '20231207', '20231228', '20240118', '20240208']",2.0,0.0,162000.0,https://asset.led.go.th/PPKPicture/2566/08-2566/21/116655p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/21/116655j.jpg,2023-11-13
