sell_order,case_id,type,size2,size1,size0,eva_price,tumbon,aumper,province,deed_number,pay_down,sell_table,status,max_price,announce_date,img,link,page,lat,lon,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,timestamp
200 - 8,พณ.125/2563,ห้องชุด,0,0,115.785,1552831.0,ช้างเผือก,เมืองเชียงใหม่,เชียงใหม่,"77549 , 77550",150000.0,"{'1': {'date': '16/03/2567', 'sta': 'งดขาย'}, '2': {'date': '04/04/2567', 'sta': 'งดขาย'}, '3': {'date': '25/04/2567', 'sta': 'งดขาย'}, '4': {'date': '16/05/2567', 'sta': 'งดขาย'}, '5': {'date': '06/06/2567', 'sta': 'งดขาย'}, '6': {'date': '27/06/2567', 'sta': 'งดขาย'}}",ปลอดการจำนอง,1552831.0,16-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/15/c240-4p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/15/c240-4j.jpg']","https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE%B3.125&law_suit_year=2563&deed_no=77549%20,%2077550&addrno=241/9",11/36,18.82363066,98.95173749,20240627,งดขาย,"['20240316', '20240404', '20240425', '20240516', '20240606', '20240627']",6.0,0.0,1552831.0,https://asset.led.go.th/PPKPicture/2566/12-2566/15/c240-4p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/15/c240-4j.jpg,2024-06-19
201 - 1,6025/2540,ที่ดินพร้อมสิ่งปลูกสร้าง,0,2,1.4,6428000.0,ช้างเผือก,เมืองเชียงใหม่,เชียงใหม่,47248,4000000.0,"{'1': {'date': '16/03/2567', 'sta': 'งดขาย'}, '2': {'date': '04/04/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '25/04/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '16/05/2567', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '5': {'date': '06/06/2567', 'sta': 'ขายได้'}, '6': {'date': '27/06/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,13311006.0,16-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/15/47248p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/15/47248j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=6025&law_suit_year=2540&deed_no=47248&addrno=200/94,12/36,18.81810306,98.97276401,20240627,ขายได้,"['20240316', '20240404', '20240425', '20240516', '20240606', '20240627']",6.0,3.0,9317704.0,https://asset.led.go.th/PPKPicture/2566/12-2566/15/47248p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/15/47248j.jpg,2024-06-19
201 - 1,พ.1838/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,0,2,88.9,110380400.0,สุเทพ,เมืองเชียงใหม่,เชียงใหม่,14426,10000000.0,"{'1': {'date': '04/07/2567', 'sta': '-'}, '2': {'date': '25/07/2567', 'sta': '-'}, '3': {'date': '15/08/2567', 'sta': '-'}, '4': {'date': '05/09/2567', 'sta': '-'}, '5': {'date': '26/09/2567', 'sta': '-'}, '6': {'date': '17/10/2567', 'sta': '-'}}",ปลอดการจำนอง,110380400.0,07-05-2567,"['https://asset.led.go.th/PPKPicture/2567/03-2567/26/14426p.jpg', 'https://asset.led.go.th/PPKPicture/2567/03-2567/26/14426j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.1838&law_suit_year=2559&deed_no=14426&addrno=135/25,13/36,18.78543979,98.95340561,20240704,-,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1.0,0.0,110380400.0,https://asset.led.go.th/PPKPicture/2567/03-2567/26/14426p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/26/14426j.jpg,2024-06-19
201 - 1,พ.1838/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,81.6,110380400.0,สุเทพ,เมืองเชียงใหม่,เชียงใหม่,43207,10000000.0,"{'1': {'date': '04/07/2567', 'sta': '-'}, '2': {'date': '25/07/2567', 'sta': '-'}, '3': {'date': '15/08/2567', 'sta': '-'}, '4': {'date': '05/09/2567', 'sta': '-'}, '5': {'date': '26/09/2567', 'sta': '-'}, '6': {'date': '17/10/2567', 'sta': '-'}}",ปลอดการจำนอง,110380400.0,07-05-2567,"['https://asset.led.go.th/PPKPicture/2567/03-2567/26/43207p.jpg', 'https://asset.led.go.th/PPKPicture/2567/03-2567/26/43207j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.1838&law_suit_year=2559&deed_no=43207&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,14/36,18.82577737,99.05620527,20240704,-,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1.0,0.0,110380400.0,https://asset.led.go.th/PPKPicture/2567/03-2567/26/43207p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/26/43207j.jpg,2024-06-19
201 - 1,พ.1838/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,98.4,110380400.0,สุเทพ,เมืองเชียงใหม่,เชียงใหม่,43208,10000000.0,"{'1': {'date': '04/07/2567', 'sta': '-'}, '2': {'date': '25/07/2567', 'sta': '-'}, '3': {'date': '15/08/2567', 'sta': '-'}, '4': {'date': '05/09/2567', 'sta': '-'}, '5': {'date': '26/09/2567', 'sta': '-'}, '6': {'date': '17/10/2567', 'sta': '-'}}",ปลอดการจำนอง,110380400.0,07-05-2567,"['https://asset.led.go.th/PPKPicture/2567/03-2567/26/43208p.jpg', 'https://asset.led.go.th/PPKPicture/2567/03-2567/26/43208j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.1838&law_suit_year=2559&deed_no=43208&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,15/36,18.78556621,98.95318585,20240704,-,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1.0,0.0,110380400.0,https://asset.led.go.th/PPKPicture/2567/03-2567/26/43208p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/26/43208j.jpg,2024-06-19
201 - 1,พ.1838/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,0,2,89.0,110380400.0,สุเทพ,เมืองเชียงใหม่,เชียงใหม่,112818,10000000.0,"{'1': {'date': '04/07/2567', 'sta': '-'}, '2': {'date': '25/07/2567', 'sta': '-'}, '3': {'date': '15/08/2567', 'sta': '-'}, '4': {'date': '05/09/2567', 'sta': '-'}, '5': {'date': '26/09/2567', 'sta': '-'}, '6': {'date': '17/10/2567', 'sta': '-'}}",ปลอดการจำนอง,110380400.0,07-05-2567,"['https://asset.led.go.th/PPKPicture/2567/03-2567/26/112818p.jpg', 'https://asset.led.go.th/PPKPicture/2567/03-2567/26/112818j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.1838&law_suit_year=2559&deed_no=112818&addrno=135/26,16/36,18.78538798,98.95359913,20240704,-,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1.0,0.0,110380400.0,https://asset.led.go.th/PPKPicture/2567/03-2567/26/112818p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/26/112818j.jpg,2024-06-19
202 - 1,ผบ.223/2556,ที่ดินพร้อมสิ่งปลูกสร้าง,0,2,36.0,1863800.0,ดอนแก้ว,แม่ริม,เชียงใหม่,17951,150000.0,"{'1': {'date': '16/03/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '2': {'date': '04/04/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '3': {'date': '25/04/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '4': {'date': '16/05/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '5': {'date': '06/06/2567', 'sta': 'งดขายในนัดที่เหลือ'}, '6': {'date': '27/06/2567', 'sta': 'งดขายในนัดที่เหลือ'}}",ปลอดการจำนอง,1863800.0,16-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/15/17951p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/15/17951j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.223&law_suit_year=2556&deed_no=17951&addrno=251,17/36,18.84807614,98.97303985,20240627,งดขายในนัดที่เหลือ,"['20240316', '20240404', '20240425', '20240516', '20240606', '20240627']",6.0,0.0,1863800.0,https://asset.led.go.th/PPKPicture/2566/12-2566/15/17951p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/15/17951j.jpg,2024-06-19
202 - 1,ธ.4/2554,ที่ดินว่างเปล่า,1,2,49.6,4963800.0,สันป่าเปา,สันทราย,เชียงใหม่,57727,250000.0,"{'1': {'date': '04/07/2567', 'sta': 'ถอนการยึด'}, '2': {'date': '25/07/2567', 'sta': 'ถอนการยึด'}, '3': {'date': '15/08/2567', 'sta': 'ถอนการยึด'}, '4': {'date': '05/09/2567', 'sta': 'ถอนการยึด'}, '5': {'date': '26/09/2567', 'sta': 'ถอนการยึด'}, '6': {'date': '17/10/2567', 'sta': 'ถอนการยึด'}}",ปลอดภาระผูกพัน,4963800.0,07-05-2567,"['https://asset.led.go.th/PPKPicture/2567/03-2567/26/57727p.jpg', 'https://asset.led.go.th/PPKPicture/2567/03-2567/26/57727j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%B8.4&law_suit_year=2554&deed_no=57727&addrno=-,18/36,18.85422359,99.09221845,20240704,ถอนการยึด,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1.0,0.0,4963800.0,https://asset.led.go.th/PPKPicture/2567/03-2567/26/57727p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/26/57727j.jpg,2024-06-19
202 - 1,ธ.4/2554,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,7.7,4963800.0,สันป่าเปา,สันทราย,เชียงใหม่,58974,250000.0,"{'1': {'date': '04/07/2567', 'sta': 'ถอนการยึด'}, '2': {'date': '25/07/2567', 'sta': 'ถอนการยึด'}, '3': {'date': '15/08/2567', 'sta': 'ถอนการยึด'}, '4': {'date': '05/09/2567', 'sta': 'ถอนการยึด'}, '5': {'date': '26/09/2567', 'sta': 'ถอนการยึด'}, '6': {'date': '17/10/2567', 'sta': 'ถอนการยึด'}}",ปลอดภาระผูกพัน,4963800.0,07-05-2567,"['https://asset.led.go.th/PPKPicture/2567/03-2567/26/58974p.jpg', 'https://asset.led.go.th/PPKPicture/2567/03-2567/26/57727j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%B8.4&law_suit_year=2554&deed_no=58974&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,19/36,18.85377485,99.09217520,20240704,ถอนการยึด,"['20240704', '20240725', '20240815', '20240905', '20240926', '20241017']",1.0,0.0,4963800.0,https://asset.led.go.th/PPKPicture/2567/03-2567/26/58974p.jpg,https://asset.led.go.th/PPKPicture/2567/03-2567/26/57727j.jpg,2024-06-19
203 - 1,ผบ.3573/2562,ที่ดินพร้อมสิ่งปลูกสร้าง,1,0,96.0,6564255.0,หนองหอย,เมืองเชียงใหม่,เชียงใหม่,6602,500000.0,"{'1': {'date': '16/03/2567', 'sta': 'ถอนการยึด'}, '2': {'date': '04/04/2567', 'sta': 'ถอนการยึด'}, '3': {'date': '25/04/2567', 'sta': 'ถอนการยึด'}, '4': {'date': '16/05/2567', 'sta': 'ถอนการยึด'}, '5': {'date': '06/06/2567', 'sta': 'ถอนการยึด'}, '6': {'date': '27/06/2567', 'sta': 'ถอนการยึด'}}",ปลอดภาระผูกพัน,6564255.0,16-01-2567,"['https://asset.led.go.th/PPKPicture/2566/12-2566/15/6602p.jpg', 'https://asset.led.go.th/PPKPicture/2566/12-2566/15/6602j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.3573&law_suit_year=2562&deed_no=6602&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,20/36,18.75103012,99.02162511,20240627,ถอนการยึด,"['20240316', '20240404', '20240425', '20240516', '20240606', '20240627']",6.0,0.0,6564255.0,https://asset.led.go.th/PPKPicture/2566/12-2566/15/6602p.jpg,https://asset.led.go.th/PPKPicture/2566/12-2566/15/6602j.jpg,2024-06-19
